,itemid,shopid,name,brand,subcatid,cb_option,cmt_count,rating,ctime,flag,historical_sold,is_adult,is_official_shop,liked_count,price,discount,stock,show_free_shipping,shop_location,shopee_verified,can_use_bundle_deal,can_use_cod,catid
0,23232364209,966547245,MSI Laptop Modern 14 C11M-011VN|Intel i3-1115G4|Card UHD| 8GB|512GB SSD|14' FHD,,100644,0,0,0.0,1678946637,196608,0,False,True,8,1109000000000,21%,200,False,TP. Hồ Chí Minh,False,False,True,110360
1,22404830232,231008560,Laptop Dell Latitude 3420/Đen/i5-1145G7/16GB RAM/512 SSD/Win 10 (Brand New),,100644,0,2,5.0,1668077432,269156352,4,False,True,82,1872000000000,25%,98,False,Bắc Ninh,False,False,True,110360
2,13552658164,595967126,[ HOT DEAL ] Laptop chính hãng DELL | HP | ACER i7 | i5 | i3 - Bảo hành 12 tháng !!!,,100644,0,6,4.833333333333333,1637315259,0,12,False,True,21,399900000000,30%,48,False,Hà Nội,False,False,False,110360
3,20826373816,88201679,"Apple Macbook Air (2022) M2 chip, 13.6 inches, 8GB, 256GB SSD",,100644,0,93,4.881720430107527,1658456537,268632064,299,False,True,961,2749000000000,17%,20,False,Bắc Ninh,False,False,True,110360
4,23466920350,272729461,[ELHP12: Giảm 12% đơn từ 10tr tối đa 1tr7 ]Laptop HP 14s-dq2644TU 7C0W6PA(Core i3 1115G4/ 8GB/ 256GB SSD14.0inch),,100644,0,0,0.0,1683187953,720896,0,False,True,2,1029000000000,11%,75,False,Hà Nội,False,False,True,110360
5,16795070225,537753861,{Nghỉ Bán Xả Kho} Máy tính bảng Microsoft Surface Book 1 và book 2 - Máy đẹp 90%,,100644,0,1,5.0,1687230739,196608,28,False,False,198,174000000000,50%,355,False,Hòa Bình,False,True,True,110360
6,2829611377,119519522,Laptop core 2 giá rẻ hợp túi tiền,,100644,0,747,4.7255689424364125,1568640261,65538,1328,False,False,21142,99000000000,16%,75,True,TP. Hồ Chí Minh,False,False,True,110360
7,22504162354,70767803,Laptop Dell 7490 Core i7 8th/Ram 16Gb/SSD 256Gb/Màn Full HD - IPS/Mỏng Nhẹ Đẹp Keng  99%,,100644,0,35,5.0,1667744116,196608,1047,False,False,20151,599000000000,,335,False,Hà Nội,False,False,True,110360
8,23209200495,70767803,"Laptop Cũ Rẻ Các Hãng Ram 8GB/SSD Core  i5 - i7 : Dell , Hp .Asus ... Máy Đẹp Đủ Sạc . Dùng Full Chức Năng BH 3 Tháng",,100644,0,72,4.875,1670243247,196608,1177,False,False,17214,290000000000,,2936,False,Hà Nội,False,False,True,110360
9,5875315506,288286284,"Apple MacBook Air 13"" 2020 (M1/8GB/256GB)",,100644,0,455,4.934065934065934,1610421327,589826,1628,False,True,3771,1940000000000,33%,89,True,TP. Hồ Chí Minh,False,False,True,110360
10,2624502295,78809155,Laptop cũ giá rẻ cho sinh viên (Intel Core 2 / 2GB / 120GB HDD) | Xả kho chính hãng,HP,100644,0,211,4.7440758293838865,1565200329,2,439,False,False,774,129000000000,8%,7,True,TP. Hồ Chí Minh,False,False,False,110360
11,22045976904,204574220,"Laptop Dell Latitude 5480 màn 14'' Full HD, Ram 8GB SSD 256GB chip Intel Core i5-6300U chuyên văn phòng (WIFI)",,100644,0,10,5.0,1687232875,720896,24,False,False,11,369800000000,8%,2,False,Hải Phòng,True,False,True,110360
12,21471554536,898393589,Laptop cũ nhiều lựa chọn Pentium đến i3 i5 i7 Giá tốt nhất,,100644,0,40,4.125,1674096379,196608,90,False,False,273,100000000000,,625,False,Hà Nội,False,False,True,110360
13,21472882424,33135515,Laptop Cũ Rẻ Dell Ram 8Gb/Ổ SSD/Màn To  Màu Trắng đẹp lung linh / Chạy 24/24,,100644,0,68,5.0,1675968575,196608,870,False,False,3935,369600000000,4%,196,False,Hà Nội,False,False,True,110360
14,19372883293,33135515,Laptop Dell Nhập Xịn 7370 Đời Mới/Ram 8Gb/SSD 256Gb/Màn 3k Tràn Viền /Mỏng Nhẹ Đẹp Keng  99%,,100644,0,38,4.921052631578948,1675968364,196608,604,False,False,3795,450450000000,1%,223,False,Hà Nội,False,False,True,110360
15,20420389702,796323094,Siêu Phẩm Laptop Dell i5 Ram 8G Ssd Màu Trắng Đẹp Tinh Khôi,Dell,100644,0,35,4.9714285714285715,1657126225,0,135,False,False,4579,361000000000,5%,7,False,Hà Nội,False,False,False,110360
16,21289120542,49282974,Laptop Dell Latitude E7270 ram 8G SSD 256G - Core i5 6200u Gọn nhẹ thời trang,,100644,0,16,4.875,1684995293,720896,30,False,False,69,339800000000,6%,14,False,Nghệ An,True,False,True,110360
17,23427819436,957217023,Máy Tính Laptop Chính Hãng Intel Celeron J4125 Fingerprint Unlock Windows10 Tặng Balo Và Chuột Máy Tính Bảo Hành 2 Năm,,100644,0,4,5.0,1677481869,65536,5,False,False,20,719999900000,34%,25,False,TP. Hồ Chí Minh,False,False,True,110360
18,20063639038,70767803,Laptop Dell Nhập Xịn 7390 i5 8300U/Ram 8Gb/SSD 256Gb/Màn 3k Tràn Viền /Mỏng Nhẹ Đẹp Keng  99%,,100644,0,60,4.783333333333333,1668937454,196608,1121,False,False,17340,449000000000,8%,1238,False,Hà Nội,False,False,True,110360
19,16824233545,229001399,"[3 tính năng] Túi da đựng Laptop, Macbook Air/Pro 11/12/13.3/14/15/15,6 inch kiêm kê tản nhiệt, kê tay, bàn di chuột.",,100644,0,24,4.958333333333333,1647270074,65536,108,False,False,73,7600000000,5%,2189,False,Hà Nội,True,False,True,110360
20,15433609698,49216358,hdd 500gb laptop có hệ điều hành giá sinh viên,,100644,0,325,4.781538461538462,1641570324,0,908,False,False,455,9300000000,,18,False,TP. Hồ Chí Minh,True,False,False,110360
21,8070380738,52701442,"Laptop Cũ Rẻ Asus X553MA Trắng Mỏng Nhẹ Ram 4gb / ổ 500gb / Màn 15.6inch / Làm Văn Phòng, Học Tập Mượt Mà, Tặng Phụ Kiện",None,100644,0,131,4.824427480916031,1624472371,131074,1352,False,False,60774,289900000000,34%,87,True,Hà Nội,False,False,False,110360
22,21443539565,799171984,Laptop Acer TravelMate B3 TMB311 31 C2HB N4020 | 4GB | 128GB | Win11,,100644,0,1,5.0,1662609725,196608,5,False,True,28,315000000000,21%,4,False,Hà Nội,False,False,True,110360
23,16287087967,799171984,Laptop Asus BR1100CKA - GJ0770W - Pentium Silver N6000 | 4GB/128GB | Intel UHD | 11.6-inch HD,,100644,0,5,5.0,1665110818,196608,14,False,True,69,419000000000,,3,False,Hà Nội,False,False,True,110360
24,10168494837,579853687,[Decor Laptop Đỉnh] Skin - Decal Laptop Siêu Đẹp Mẫu 123 Dán Khớp mọi loại máy - Có In hình theo yêu cầu,,100644,0,6,5.0,1636130379,0,37,False,False,16704,9000000000,,7067,False,Hà Nội,False,False,False,110360
25,14599069820,49282974,Laptop Dell Latitude E5540 màn 15.6 inch - SSD 128G có Webcam,,100644,0,2,5.0,1688275732,196608,5,False,False,12,269800000000,,5,False,Nghệ An,True,False,True,110360
26,22602692729,272342789,"[Mã ELHP128 giảm 12% đơn 10TR] LapTop HP Pavilion 15 eg2058TU (6K788PA) | i5 1240P| 8GB| 256GB SSD| 15.6"" FHD IPS | W 11",,100644,0,12,5.0,1666931354,720896,17,False,True,12,1495000000000,11%,10,False,TP. Hồ Chí Minh,False,False,True,110360
27,21825129273,796323094,Laptop Dell Nhập Nhật 7370 Đời Mới/Ram 8Gb/SSD 256Gb/Màn 3k Tràn Viền /Mỏng Nhẹ Đẹp Keng 99%,Dell,100644,0,116,4.922413793103448,1658163663,65536,1189,False,False,5110,427800000000,7%,93,False,Hà Nội,False,False,True,110360
28,7490632274,353596628,Miếng Dán Trang Trí Laptop for Lenovo Acer Asus Dell Hp Và Các Dòng Máy Khác,,100644,1,170,4.729411764705882,1622622651,0,436,False,False,466,11220000000,49%,22081,False,Nước ngoài,True,True,False,110360
