,itemid,shopid,name,brand,subcatid,cb_option,cmt_count,rating,ctime,flag,historical_sold,is_adult,is_official_shop,liked_count,price,discount,stock,show_free_shipping,shop_location,shopee_verified,can_use_bundle_deal,can_use_cod,catid
0,21791217284,202998629,Bán Dàn âm thanh DENON D-M1MD bãi nhật đẹp keng hát tốt,,100535,0,0,0.0,1690344527,196608,0,False,False,0,99999900000,,1,False,TP. Hồ Chí Minh,False,False,True,111091
1,17795503073,202998629,Bán Cục Dàn amply Dàn Trung Kenwood MR - MJ7bãi nhật đẹp hát tốt,,100535,0,0,0.0,1690864336,196608,0,False,False,0,59999900000,,1,False,TP. Hồ Chí Minh,False,False,True,111091
2,23448166203,252729144,"dàn trung Kenwood , dàn máy nghe nhạc",,100535,0,0,0.0,1689381008,196608,0,False,False,0,165000000000,,1,False,TP. Hồ Chí Minh,False,False,True,111091
3,18191444573,43907103,Dàn nội địa Sony HCD M3 full CN - âm thanh hay - thanh lý cũ đẹp 96%,,100535,0,0,0.0,1690909115,196608,0,False,False,0,140000000000,,1,False,Phú Thọ,False,True,True,111091
4,19491418595,202998629,Bán Cục Amply dàn Onkyo FR-155 Hàng bãi nhật về máy nguyên bản hát rất tốt,,100535,0,0,0.0,1690876752,196608,0,False,False,0,63999000000,,1,False,TP. Hồ Chí Minh,False,False,True,111091
5,23373898734,202998629,Bộ dàn nghe nhạc Panasonic SE - CH500 đẹp keng hát tốt,,100535,0,0,0.0,1689565625,196608,0,False,False,0,309999900000,,1,False,TP. Hồ Chí Minh,False,False,True,111091
6,23240486884,202998629,Bán Bộ Dàn Nghe Nhạc Vip Panasonic PM - 730SD hát tốt màu vân gố sang trọng,,100535,0,0,0.0,1682306829,196608,0,False,False,0,119900000000,,1,False,TP. Hồ Chí Minh,False,False,True,111091
7,22942926173,43907103,"Dàn JVC CA UX AD8 ( thanh lý cục dàn) cs khủng, nghe hay",,100535,0,0,0.0,1684543373,196608,0,False,False,0,90000000000,,1,False,Phú Thọ,False,False,True,111091
8,21080944285,17058963,Dàn âm thanh nghe nhạc nội địa Nhật PANASONIC PM510MD,,100535,0,0,0.0,1686885464,65536,0,False,False,0,152000000000,5%,5,False,Đắk Lắk,False,False,True,111091
9,23044472496,202998629,Bán Bộ Dàn Nghe Nhạc  Vip Kenwood  RD - SG55MD  bãi nhật hát tốt đẹp keng,,100535,0,0,0.0,1685877645,196608,0,False,False,0,163600000000,,1,False,TP. Hồ Chí Minh,False,False,True,111091
10,22450058242,20526967,Dàn Âm Thanh ONKYO FR-X7A Chạy full - Kèm Remote,,100535,0,0,0.0,1690903895,196608,0,False,False,1,180000000000,,1,False,Đắk Lắk,False,False,True,111091
11,23723552307,604538,DÀN SONY 5.1 KHỦNG,,100535,0,0,0.0,1676119001,196608,0,False,False,1,480000000000,,1,False,Ninh Bình,True,False,True,111091
12,19975964176,43907103,amply nội địa Karaoke Victor Ma 200 130w 100v - hay và oánh lực ( thanh lý),,100535,0,0,0.0,1678762129,196608,0,False,False,0,230000000000,,1,False,Phú Thọ,False,False,True,111091
13,16697947979,206551881,dàn Onkyo U1X,,100535,0,0,0.0,1687930433,196608,0,False,False,0,240000000000,,1,False,Gia Lai,False,False,True,111091
14,18037644994,456246700,"Dàn âm thanh Aiwa ( RX-H220MD ), nghe hay, loa công suất lớn",,100535,0,0,0.0,1661260428,196608,0,False,False,7,169900000000,,1,False,Hà Nội,False,False,True,111091
15,23047534249,826144488,Dàn âm thanh nội địa Nhật hiệu VICTOR(UX-Z11WMD),,100535,0,0,0.0,1688785632,196608,0,False,False,0,150000000000,,1,False,TP. Hồ Chí Minh,False,False,True,111091
16,4118699374,54757318,Bộ dàn karaoke gia đình hot,No Brand,100535,0,0,0.0,1583421335,0,0,False,False,7,550000000000,,20,False,Thái Bình,False,False,False,111091
17,16170847251,619039756,🌟Hàng HOT Bộ chuyển đổi âm thanh đồng trục sợi quang kỹ thuật số sang tương tự và Bluetooth cho rạp hát gia đình【Carbon070】,,100535,1,2,5.0,1653590697,0,2,False,False,1,39900000000,29%,5000,False,Nước ngoài,True,False,False,111091
18,23570862583,82128160,DÀN ÂM THANH MINI BÃI NHẬT,,100535,0,0,0.0,1686651437,196608,0,False,False,0,105000000000,,4,False,TP. Hồ Chí Minh,False,False,True,111091
19,23832411041,86764782,Dàn Kenwood A-H5,,100535,0,0,0.0,1678956302,196608,0,False,False,0,420000000000,,1,False,Nam Định,False,False,True,111091
20,23215022259,57495885,Bộ dàn Karaoke Gia đình 4 Loa + Trầm + Âm ly 506N CỰC CHẤT - Tặng Micro,,100535,0,0,0.0,1672298392,196608,0,False,False,3,900000000000,,10,False,Hà Nội,False,False,True,111091
21,20880950825,17058963,Dàn âm thanh nghe nhạc nội địa Nhật PANASONIC PM710SD,,100535,0,0,0.0,1686888347,65536,0,False,False,0,142500000000,5%,5,False,Đắk Lắk,False,False,True,111091
22,19382151072,202998629,bán Bộ dàn nghe nhạc Onkyo FR - N7NX mới thiếu thùng xốp hát hoàn hảo,,100535,0,0,0.0,1689992696,196608,0,False,False,1,339900000000,,1,False,TP. Hồ Chí Minh,False,False,True,111091
23,23142427745,202998629,Bộ Dàn Nghe Nhạc Cao Cấp Kenwood  R - K-521 mới keng hát cực hay,,100535,0,0,0.0,1684134359,196608,0,False,False,0,309990000000,,1,False,TP. Hồ Chí Minh,False,False,True,111091
24,16233966492,202998629,bán  cục dàn VIP onkyo N7FX hát tốt,,100535,0,0,0.0,1648396140,131072,1,False,False,2,159900000000,,1,False,TP. Hồ Chí Minh,False,False,False,111091
