,itemid,shopid,name,brand,subcatid,cb_option,cmt_count,rating,ctime,flag,historical_sold,is_adult,is_official_shop,liked_count,price,discount,stock,show_free_shipping,shop_location,shopee_verified,can_use_bundle_deal,can_use_cod,catid
0,23345768445,530185609,Sạc ngừa không Sạc cáp nhanh 5000/10000mAh Sạc dự phòng hẹp và tiện nghi tương trợ sạc không dây Android/iPhone,,100013,0,0,0.0,1686989472,196608,0,False,False,7184,21000000000,,10000,False,Hà Nội,False,False,True,110360
1,22648271303,938923147,Pin sạc dự phòng dung lượng 5000mAh tích hợp sạc từ tính cho nhiều thiết bị điện thoại Techzone Mall,,100013,0,38,4.894736842105263,1689442685,196608,12549,False,True,3082,17900000000,28%,9976,False,Hà Nội,False,False,True,110360
2,21830199755,311797666,Pin Sạc Dự Phòng Không Dây Từ Tính Baseus Magnetic Sạc Dây 20W  Không Dây 15w - 7.5w Cho 12 13 14 - TopLink,,100013,0,443,4.830699774266366,1659407198,65536,1478,False,True,1906,51483300000,39%,30,False,Hà Nội,False,False,True,110360
3,1863754690,78603358,Sạc ANKER 20W  PowerPort III A2633 / A2149  / A2678 / A2637-Anker 30W A2639 - 33W A2331 -  Anker   A2027 24w - cáp MFI,ANKER,100013,0,483,4.857142857142857,1548257366,2,1515,False,False,138,14000000000,45%,100761,True,Hà Nội,True,False,False,110360
4,23469430661,131195741,Sạc Dự Phòng Baseus 20000mAh PD 22.5W Hai Cổng Tiện Dụng Cho Điện Thoại,,100013,1,186,4.93010752688172,1685416119,196608,606,False,True,429,55900000000,37%,11860,False,Nước ngoài,False,False,True,110360
5,21957443237,131195741,Pin Sạc Dự Phòng Không Dây 10000mAh Mini Có Nam Châm Tự Động Lấy Nét Baseus Cho iPhone 14,No Brand,100013,1,304,4.904605263157895,1666685315,268632064,942,False,True,847,75900000000,23%,4973,False,Nước ngoài,False,False,True,110360
6,7081641106,82364307,[Mã ELBMO2 giảm 12% đơn 500K] Sạc Dự Phòng BASEUS 20000mah/10000mah Cổng Sạc Nhanh 3.0,,100013,1,6186,4.889482200647249,1615543935,268500994,16209,False,True,3527,35900000000,24%,11044,True,Nước ngoài,False,False,True,110360
7,21880724366,96482228,Sạc dự phòng pin 20000mAh XY68 dung lượng lớn tích hợp dây sạc nhanh cho nhiều thiết bị điện thoại,,100013,0,426,4.866197183098592,1686389579,196608,1904,False,False,587,18900000000,37%,14100,False,Hà Nội,True,False,True,110360
8,2059100326,82364307,[Mã ELBMO2 giảm 12% đơn 500K] Pin sạc dự phòng BASEUS sạc nhanh 20000mAh/10000mAh USB 3.0 C PD nhỏ gọn cho Samsung,Essager,100013,1,1031,4.90203685741998,1553932689,2,2440,False,True,1082,33900000000,21%,31050,True,Nước ngoài,False,False,False,110360
9,3744327371,19287904,"Sạc dự phòng Energizer 10000mAh UE10053 - Thiết kế vân nhám sang trọng, tích hợp 2 cổng outputs - Hàng chính hãng",Energizer,100013,0,3003,4.894403730846102,1596075685,65538,7442,False,True,1808,35700000000,35%,196,True,TP. Hồ Chí Minh,False,False,True,110360
