,id,title,link,description,box_price_present,box_price_old,box_price_percent,rating,cmt_count
172,285771,Laptop Asus Zenbook 14 OLED UX3402ZA i7 1260P/16GB/512GB/Cáp/Win11 (KM221W),https://www.thegioididong.com/laptop/asus-zenbook-14-oled-ux3402za-i7-km221w,"Laptop Asus Zenbook 14 OLED UX3402ZA i7 (KM221W) sở hữu ngoại hình thanh lịch, màn hình OLED 2.8K tỷ lệ 16:10 và bộ vi xử lý Intel Core i7 thế hệ thứ 12 mạnh mẽ, xứng danh một chiếc laptop học tập - văn phòng cùng mình chinh chiến trong suốt quãng đường đại học.",25.290.000₫ *,31.990.000₫,-20%,4.1,17.0
173,310451,Laptop MSI Prestige 14 Evo B13M i5 13500H/16GB/512GB/Balo/Win11 (401VN),https://www.thegioididong.com/laptop/msi-prestige-14-evo-b13m-i5-401vn,"Laptop MSI Prestige 14 Evo B13M i5 13500H (401VN) vừa sở hữu lối thiết kế sang trọng, linh hoạt, vừa mang trong mình hiệu năng mạnh mẽ của con chip Intel Gen 13, bộ nhớ RAM 16 GB cùng nhiều tính năng hiện đại đi kèm. Đây chắc chắn là một trong những mẫu laptop cao cấp - sang trọng đáng mua trên thị trường hiện nay.",24.690.000₫ *,26.990.000₫,-8%,,
174,284189,Laptop Lenovo Yoga Slim 7 Carbon 13ITL5 i5 1135G7/16GB/512GB/Win11 (82EV00AVVN),https://www.thegioididong.com/laptop/lenovo-yoga-slim-7-carbon-13itl5-i5-82nh00avvn,"Thời thượng, sang trọng với sắc trắng tinh khôi cùng những thông số kỹ thuật đáng kinh ngạc và khối lượng máy chưa đầy 1 kg, laptop Lenovo Yoga Slim 7 Carbon 13ITL5 i5 (82EV00AVVN) hoàn toàn xứng đáng trở thành trợ thủ đắc lực đồng hành cùng bạn mỗi ngày.  ",24.640.000₫ *,28.990.000₫,-15%,4.5,6.0
175,302487,Laptop HP Gaming VICTUS 16 e1102AX R7 6800H/16GB/512GB/4GB RTX3050Ti/144Hz/Win11 (7C139PA),https://www.thegioididong.com/laptop/hp-victus-16-e1102ax-r7-7c139pa,"Sở hữu bộ vi xử lý AMD Ryzen 7 hiệu năng cao, card đồ họa NVIDIA GeForce RTX mạnh mẽ và màn hình 144 Hz siêu mượt mà, tất cả đã khiến cho laptop HP VICTUS 16 e1102AX R7 (7C139PA) trở thành một lựa chọn không thể tốt hơn để phục vụ cho công việc và giải trí.",23.990.000₫ *,30.990.000₫,-22%,4.9,7.0
176,303079,Laptop HP Pavilion X360 14 ek0132TU i7 1255U/16GB/512GB/Touch/Pen/Win11 (7C0W4PA),https://www.thegioididong.com/laptop/hp-pavilion-x360-14-ek0132tu-i7-7c0w4pa,"Laptop HP Pavilion X360 14 ek0132TU i7 (7C0W4PA) với kiểu dáng xoay gập 360 độ linh hoạt trong mọi tình huống sử dụng, cấu hình mạnh mẽ có thể cân hoàn hảo các tác vụ cơ bản thường ngày, một chiếc laptop học tập - văn phòng mà bạn không nên lướt qua.",23.990.000₫ *,26.990.000₫,-11%,4.2,12.0
177,306195,Laptop Asus Vivobook S 14 Flip TP3402VA i9 13900H/16GB/512GB/Touch/Win11 (LZ118W),https://www.thegioididong.com/laptop/asus-vivobook-s-14-flip-tp3402va-i9-lz118w,"Với thiết kế nhỏ gọn, cấu hình mạnh mẽ, màn hình cảm ứng và bản lề xoay 360 độ, laptop Asus Vivobook S 14 Flip TP3402VA i9 13900H (LZ118W) phù hợp với những người dùng cần một thiết bị gọn nhẹ, đa năng và tiện dụng như các bạn sinh viên, nhân viên văn phòng hay thậm chí là những doanh nhân kỹ tính.",23.990.000₫ *,26.490.000₫,-9%,,
178,292595,Laptop HP Envy X360 13 bf0095TU i5 1230U/16GB/512GB/Touch/Pen/Win11 (76B15PA),https://www.thegioididong.com/laptop/hp-envy-x360-13-bf0095tu-i5-76b15pa,"Nếu bạn đang tìm kiếm một chiếc laptop học tập - văn phòng có thể đáp ứng tất tần tật mọi nhu cầu sử dụng hằng ngày từ học tập, làm việc văn phòng đến thiết kế đồ họa, còn chần chừ gì nữa mà không tham khảo ngay laptop HP Envy X360 13 bf0095TU i5 (76B15PA) với thiết kế 2 trong 1 tiện lợi.",23.590.000₫ *,29.590.000₫,-20%,4.4,13.0
179,309735,Laptop HP Envy X360 13 bf0112TU i5 1230U/16GB/512GB/Touch/Pen/Win11 (7C0N9PA),https://www.thegioididong.com/laptop/hp-envy-x360-13-bf0112tu-i5-7c0n9pa,"Laptop HP Envy X360 13 bf0112TU i5 1230U (7C0N9PA) là một trong những chiếc laptop cao cấp được yêu thích nhất hiện nay với màn hình cảm ứng mượt mà, tính di động cao cùng hiệu năng mạnh mẽ mang lại những giây phút sáng tạo và giải trí tuyệt vời cho bạn.",23.590.000₫ *,29.590.000₫,-20%,4,3.0
180,306198,Laptop Asus Vivobook 14X OLED S3405VA i9 13900H/16GB/512GB/Win11 (KM071W),https://www.thegioididong.com/laptop/asus-vivobook-14x-oled-s3405va-i9-km071w,"Với những tính năng và cấu hình vượt trội, laptop ASUS Vivobook 14X OLED S3405VA i9 13900H (KM071W) phù hợp với người dùng làm công việc đòi hỏi khá cao về đồ họa như designer hay editor, hoặc những người yêu thích công nghệ và muốn sở hữu một chiếc laptop học tập - văn phòng hiệu năng cao, di động và bảo mật.",23.490.000₫ *,26.990.000₫,-12%,5,1.0
181,304541,Laptop MSI Summit E14 Evo A12M i7 1280P/16GB/512GB/Túi/Chuột/Win11 (211VN),https://www.thegioididong.com/laptop/msi-summit-e14-evo-a12m-i7-211vn,"Laptop MSI Summit E14 Evo A12M i7 1280P (211VN) mới nhất đến từ MSI đã có mặt tại Thế Giới Di Động, không chỉ có ngoại hình thời thượng đúng chuẩn một chiếc laptop cao cấp mà còn được trang bị các tính năng ấn tượng đáp ứng tốt nhu cầu của người dùng trong cả công việc và giải trí.",23.290.000₫ *,25.990.000₫,-10%,,
182,272282,Laptop Acer Nitro 5 Tiger AN515 58 52SP i5 12500H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QFHSV.001),https://www.thegioididong.com/laptop/acer-nitro-5-tiger-an515-58-52sp-i5-nhqfhsv001,"Một bước tiến cấu hình vượt bật được Acer ưu ái trên chiếc laptop Acer Nitro 5 Tiger AN515 58 52SP i5 (NH.QFHSV.001) khi trang bị bộ vi xử lý Intel Gen 12 đầy mạnh mẽ cùng phong cách thiết kế đậm chất “mãnh hổ”, khơi nguồn sức mạnh tiềm ẩn bên trong mỗi game thủ trên mọi chiến trường ảo. ",22.990.000₫ *,27.990.000₫,-17%,4.6,15.0
183,285248,Laptop Dell Vostro 5620 i5 1240P/16GB/512GB/OfficeHS/Win11 (70282719),https://www.thegioididong.com/laptop/dell-vostro-5620-i5-70282719,"Sắc xám huyền bí, thời thượng cùng sức mạnh bộc phá đến từ con chip Intel Gen 12 mạnh mẽ đã làm cho chiếc laptop Dell Vostro 5620 i5 (70282719) trở thành một trong những đối thủ xứng tầm ở phân khúc laptop học tập - văn phòng. ",22.990.000₫ *,24.990.000₫,-8%,4.2,10.0
184,292690,Laptop Asus Vivobook Pro 15 OLED K6502Z i5 12450H/16GB/512GB/4GB RTX3050/120Hz/Win11 (MA025W),https://www.thegioididong.com/laptop/asus-vivobook-pro-15-k6502z-i5-ma025w,"Một tân binh thuộc phân khúc laptop cao cấp - sang trọng được nhà Asus cho ra mắt để phục vụ tối đa mọi tác vụ từ cơ bản đến nâng cao cho dân văn phòng hay doanh nhân khi sở hữu những thông số mạnh mẽ từ cấu hình, màn hình,... chính là chiếc laptop Asus Vivobook Pro 15 K6502Z i5 12450H (MA025W). ",22.990.000₫ *,30.990.000₫,-25%,4.7,12.0
185,302209,Laptop HP Pavilion 15 eg2088TU i7 1260P/16GB/512GB/Win11 (7C0R0PA),https://www.thegioididong.com/laptop/hp-pavilion-15-eg2088tu-i7-7c0r0pa,"Laptop HP Pavilion 15 eg2088TU i7 (7C0R0PA) sẽ là lựa chọn tốt cho người dùng muốn tìm một chiếc laptop học tập - văn phòng đa năng, có thể đáp ứng hoàn hảo cho các tác vụ công việc và giải trí hằng ngày.",21.990.000₫ *,25.290.000₫,-13%,4.8,12.0
186,310607,Laptop MSI Gaming GF66 12UCK i7 12650H/8GB/512GB/4GB RTX3050/144Hz/Balo/Win11 (804VN),https://www.thegioididong.com/laptop/msi-gaming-gf66-12uck-i7-804vn,"Laptop MSI Gaming GF66 12UCK i7 12650H (804VN) chắc chắn sẽ là sự lựa chọn tuyệt vời cho anh em game thủ với thông số cấu hình mạnh mẽ đến từ chip Intel dòng H và card rời RTX 30 series, là mẫu laptop gaming giúp bạn chinh phục các tựa game đỉnh cao.",21.790.000₫ *,27.490.000₫,-20%,,
187,306605,Laptop Dell Vostro 5630 i5 1340P/8GB/512GB/OfficeHS/Win11 (i5P085W11GRU),https://www.thegioididong.com/laptop/dell-vostro-5630-i5-i5p085w11gru,"Laptop Dell Vostro 5630 i5 1340P (i5P085W11GRU) sở hữu những thông số kỹ thuật ấn tượng từ cấu hình mạnh mẽ, màn hình sắc nét cho đến ngoại hình tinh tế, sang trọng. Chiếc laptop học tập - văn phòng này sẽ là sự lựa chọn tuyệt vời để đáp ứng đầy đủ các nhu cầu của bạn.",21.490.000₫ *,23.190.000₫,-7%,,
188,285967,Laptop HP Pavilion 15 eg2034TX i7 1255U/8GB/512GB/2GB MX550/Win11 (6K780PA),https://www.thegioididong.com/laptop/hp-pavilion-15-eg2034tx-i7-6k780pa,Laptop HP Pavilion 15 eg2034TX i7 (6K780PA) hứa hẹn sẽ là một đối thủ đáng quan ngại trong phân khúc laptop học tập - văn phòng khi sở hữu cấu hình mạnh mẽ đến từ chip Intel Gen 12 cùng ngoại hình đơn giản nhưng không kém phần hiện đại.,21.390.000₫ *,24.590.000₫,-13%,3.7,9.0
189,305011,Laptop Asus TUF Gaming F15 FX507ZC4 i5 12500H/16GB/512GB/4GB RTX3050/144Hz/Win11 (HN095W),https://www.thegioididong.com/laptop/asus-tuf-gaming-f15-fx507zc4-i5-hn095w,"Laptop Asus TUF Gaming F15 FX507ZC4 i5 12500H (HN095W) sở hữu bộ vi xử lý mạnh mẽ, card đồ họa chuyên dụng và màn hình tần số quét cao, một sự lựa chọn không thể tuyệt vời hơn dành cho người dùng cần một chiếc laptop gaming hiệu suất cao.",20.990.000₫ *,27.990.000₫,-25%,5,4.0
190,306197,Laptop Asus Vivobook 14X OLED S3405VA i5 13500H/16GB/512GB/Win11 (KM072W),https://www.thegioididong.com/laptop/asus-vivobook-14x-oled-s3405va-i5-km072w,"Laptop Asus Vivobook 14X OLED S3405VA i5 13500H (KM072W) là một sản phẩm tốt với cấu hình mạnh mẽ và màn hình OLED sắc nét, được thiết kế đặc biệt cho sinh viên và nhân viên văn phòng, cũng như cho những người dùng đang tìm kiếm một chiếc laptop mỏng nhẹ và tiện lợi.",20.990.000₫ *,22.990.000₫,-8%,4.2,6.0
191,310803,Laptop Asus TUF Gaming F15 FX507ZC4 i5 12500H/8GB/512GB/4GB RTX3050/144Hz/Win11 (HN074W),https://www.thegioididong.com/laptop/asus-tuf-gaming-f15-fx507zc4-i5-hn074w,"Một mẫu laptop gaming quen thuộc đến từ nhà Asus, sở hữu hiệu năng vượt trội từ con chip Intel dòng H, card RTX 30 series, nhiều tính năng tân tiến cùng mức giá lý tưởng. Laptop Asus TUF Gaming F15 FX507ZC4 i5 12500H (HN074W) chắc chắn sẽ là sự lựa chọn tuyệt vời dành cho anh em game thủ.",20.990.000₫ *,25.990.000₫,-19%,,
192,267557,Laptop Dell Vostro 3400 i7 1165G7/8GB/512GB/2GB MX330/Office H&S/Win11 (V4I7015W1),https://www.thegioididong.com/laptop/dell-vostro-3400-i7-v4i7015w1,"Laptop Dell Vostro 3400 i7 (V4I7015W1) mang trên mình bộ vi xử lý mạnh mẽ đến từ con chip Intel Gen 11 với sứ mệnh phục vụ tốt mọi nhu cầu từ cơ bản đến nâng cao cho người dùng, đi kèm với đó là ngoại hình thanh lịch, tao nhã cùng card đồ họa rời ấn tượng, mang đến những trải nghiệm mới mẻ hơn bao giờ hết.",20.890.000₫ ,25.190.000₫,-17%,3.9,25.0
193,306688,Laptop HP Pavilion X360 14 ek1048TU i5 1335U/8GB/512GB/Touch/Pen/Win11 (80R26PA),https://www.thegioididong.com/laptop/hp-pavilion-x360-14-ek1048tu-i5-80r26pa,"Laptop HP Pavilion X360 14 ek1048TU i5 1335U (80R26PA) có khả năng đáp ứng mượt mà mọi tác vụ văn phòng cũng như giải trí đa phương tiện. Laptop có thể trở thành một chiếc tablet tùy theo nhu cầu sử dụng của bản thân thật thuận tiện nhờ khả năng gập 360 độ, hiệu năng mạnh mẽ chắc chắn sẽ là sự lựa chọn tuyệt vời cho bạn.",20.590.000₫ *,22.890.000₫,-10%,4.1,7.0
194,298373,Laptop Asus ExpertBook B5402CB i5 1240P/16GB/512GB/Win11 (KI0353W),https://www.thegioididong.com/laptop/asus-expertbook-b5402cb-i5-ki0353w,"Một tân binh mới trong phân khúc laptop cao cấp - sang trọng vừa được nhà Asus cho ra mắt chính là chiếc laptop Asus ExpertBook B5 (B5402CB), xứng danh trở thành người cộng sự đắc lực cho đa đối tượng người dùng nhờ những thông số kỹ thuật mạnh mẽ cùng ngoại hình mang tính di động cao.",19.990.000₫ *,26.990.000₫,-25%,3.8,12.0
195,308489,Laptop Acer Gaming Nitro 5 AN515 57 53F9 i5 11400H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QENSV.008),https://www.thegioididong.com/laptop/acer-gaming-nitro-5-an515-57-53f9-i5-nhqensv008,Laptop Acer Gaming Nitro 5 AN515 57 53F9 i5 11400H (NH.QENSV.008) sở hữu diện mạo hầm hố đậm chất gaming kết hợp cũng card đồ họa RTX 30 series mang hiệu năng mạnh mẽ. Chiếc laptop gaming này sẽ là người bạn đồng hành tuyệt vời giúp bạn chinh phục mọi chiến trường ảo.,19.990.000₫ *,24.990.000₫,-20%,3.8,8.0
196,309114,Laptop Gigabyte Gaming G5 i5 12500H/16GB/512GB/4GB RTX3050/144Hz/Win11 (GE-51VN213SH),https://www.thegioididong.com/laptop/gigabyte-gaming-g5-i5-ge-51vn213sh,"Laptop Gigabyte Gaming G5 i5 12500H (GE-51VN213SH) với sự trang bị của chip Intel Gen 12 dòng H cùng card rời RTX 3050 đầy mạnh mẽ cho khả năng đáp ứng tuyệt vời, màn hình tốc độ cao cùng thiết kế cuốn hút, cá tính phù hợp cho nhiều đối tượng người dùng.",19.990.000₫ ,20.990.000₫,,4.9,7.0
197,274921,Laptop Asus Gaming TUF Dash F15 FX517ZC i5 12450H/8GB/512GB/4GB RTX3050/144Hz/Win11 (HN077W),https://www.thegioididong.com/laptop/asus-tuf-gaming-fx517zc-i5-hn077w,"Sở hữu ngoại hình ấn tượng thu hút mọi ánh nhìn cùng hiệu năng mạnh mẽ đến từ laptop CPU thế hệ 12 mới nhất, Asus Gaming TUF Dash F15 FX517ZC i5 (HN077W) là lựa chọn xứng tầm cho mọi nhu cầu chiến game giải trí hay đồ hoạ - kỹ thuật của người dùng.",23.990.000₫,,,4.5,61.0
198,291155,Laptop HP Elitebook 630 G9 i5 1235U/8GB/512GB/Win11 (6M143PA),https://www.thegioididong.com/laptop/hp-elitebook-630-g9-i5-6m143pa,"Laptop HP Elitebook 630 G9 i5 (6M143PA) sở hữu phong cách thiết kế thời thượng, trẻ trung cùng sức mạnh vượt trội đến từ bộ vi xử lý Intel Gen 12, đánh bật mọi đối thủ trong phân khúc laptop học tập - văn phòng.",,,,4.3,21.0
199,305009,Laptop Asus Vivobook 15 X1504VA i7 1355U/16GB/512GB/Win11 (NJ023W),https://www.thegioididong.com/laptop/asus-vivobook-15-x1504va-nj023w,"Laptop Asus Vivobook 15 X1504VA i7 1355U (NJ023W) được trang bị bộ vi xử lý thế hệ thứ 13 mới nhất của Intel, mang lại hiệu suất cao có thể xử lý đa tác vụ mượt mà hay vận hành trơn tru các tác vụ như chỉnh sửa hình ảnh, lập trình và chơi game cơ bản.",19.490.000₫ *,22.990.000₫,-15%,4.2,5.0
200,299800,Laptop Lenovo ThinkBook 14 G4 IAP i5 1240P/8GB/512GB/Win11 (21DH00B5VN),https://www.thegioididong.com/laptop/lenovo-thinkbook-14-g4-iap-i5-21dh00b5vn,"Laptop Lenovo ThinkBook 14 G4 IAP i5 (21DH00B5VN) xứng danh trợ thủ đắc lực dành cho các bạn sinh viên, nhân viên văn phòng khi sở hữu lối thiết kế hai tông màu thời trang trên nắp lưng cùng những thông số kỹ thuật mạnh mẽ.",19.190.000₫ ,23.690.000₫,-18%,2,1.0
201,275262,Laptop Asus TUF Gaming F15 FX506HC i5 11400H/8GB/512GB/4GB RTX3050/144Hz/Win11 (HN144W),https://www.thegioididong.com/laptop/asus-tuf-gaming-fx506hc-i5-hn144w,"Laptop Asus TUF Gaming F15 FX506HC i5 (HN144W) với CPU Intel dòng H và card rời RTX 30 series, thiết kế độc đáo cùng khả năng chiến tốt các tựa game hiện hành là sự lựa chọn phù hợp cho bạn. ",18.990.000₫ *,22.990.000₫,-17%,4.2,52.0
202,307998,Laptop Asus Vivobook 15X OLED S3504VA i5 1340P/16GB/512GB/Win11 (L1226W),https://www.thegioididong.com/laptop/asus-vivobook-15x-oled-s3504va-i5-l1226w,"Bạn đang tìm kiếm một chiếc laptop học tập - văn phòng có màn hình tuyệt đẹp, hiệu năng mạnh mẽ và thiết kế cá tính. Tham khảo ngay laptop Asus Vivobook 15X OLED S3504VA i5 (L1226W) với màn hình OLED sáng bật từng chi tiết, bộ vi xử lý Intel Core thế hệ thứ 13 mới nhất, chắc chắn sẽ khiến bạn hài lòng. ",18.990.000₫ *,21.990.000₫,-13%,,
203,309243,Laptop Dell Inspiron 15 3530 i5 1335U/8GB/512GB/120Hz/OfficeHS/Win11 (N3530-i5U085W11BLU),https://www.thegioididong.com/laptop/dell-inspiron-3530-i5-1335u-i5u085w11blu,"Laptop Dell Inspiron 3530 i5 1335U (N3530-i5U085W11BLU) sở hữu kiểu dáng thiết kế thanh lịch, hiệu năng mạnh mẽ đến từ chip Intel Gen 13 hoàn toàn mới cùng màn hình với tần số quét cao 120 Hz, chắc chắn sẽ thỏa mãn đa nhu cầu từ làm việc đến giải trí cho người dùng.",18.490.000₫ *,19.990.000₫,-7%,,
204,291154,Laptop HP Probook 450 G9 i5 1235U/8GB/512GB/Win11 (6M0Y9PA),https://www.thegioididong.com/laptop/hp-probook-450-g9-i5-6m0y9pa,"Laptop HP Probook 450 G9 i5 (6M0Y9PA) là chiếc laptop học tập - văn phòng hướng đến đối tượng sinh viên hoặc người đi làm bởi thiết kế vô cùng sang trọng, cấu hình thỏa mãn các tiêu chí, đầy đủ các cổng kết nối cần thiết.",17.990.000₫ *,21.290.000₫,-15%,4.7,12.0
205,308526,Laptop HP Pavilion 15 eg2062TX i5 1235U/8GB/512GB/2GB MX550/Win11 (7C0W7PA),https://www.thegioididong.com/laptop/hp-pavilion-15-eg2062tx-i5-7c0w7pa,"Laptop HP Pavilion 15 eg2062TX i5 1235U (7C0W7PA) mang phong cách thiết kế đơn giản mà thanh lịch, hiệu năng xử lý mạnh mẽ từ card đồ họa rời MX. Chiếc laptop học tập - văn phòng này sẽ đáp ứng đầy đủ mọi nhu cầu làm việc đồ hoạ, sáng tạo và giải trí đa phương tiện của người dùng.",17.990.000₫ *,20.590.000₫,-12%,4.3,9.0
206,269313,Laptop Acer Swift 3 SF314 511 55QE i5 1135G7/16GB/512GB/Win11 (NX.ABNSV.003),https://www.thegioididong.com/laptop/acer-swift-3-sf314-511-55qe-i5-nxabnsv003,"Bạn cần tìm chiếc laptop mỏng nhẹ, thiết kế kim loại sang trọng cùng hiệu năng và thời lượng pin ấn tượng, tất cả đều có trong chiếc laptop Acer Swift 3 SF314 511 55QE i5 (NX.ABNSV.003). Sản phẩm phù hợp với học sinh, sinh viên, nhân viên văn phòng yêu thích sự nhỏ gọn, linh hoạt di chuyển.",17.690.000₫ *,22.990.000₫,-23%,4.5,13.0
207,285961,Laptop Acer Aspire 7 Gaming A715 43G R8GA R5 5625U/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QHDSV.002),https://www.thegioididong.com/laptop/acer-aspire-7-gaming-a715-43g-r8ga-r5-nhqhdsv002,"Một chiếc laptop gaming mà mình tin rằng các game thủ có thể dễ dàng bị chinh phục nhờ sở hữu mức giá lý tưởng nhưng lại trang bị những thông số kỹ thuật ấn tượng, em laptop Acer Aspire 7 Gaming A715 43G R8GA R5 (NH.QHDSV.002) hứa hẹn cùng bạn chinh phục mọi chiến trường.",17.490.000₫ *,21.990.000₫,-20%,4.1,14.0
208,291157,Laptop HP Pavilion 15 eg2036TX i5 1235U/8GB/512GB/2GB MX550/Win11 (6K782PA),https://www.thegioididong.com/laptop/hp-pavilion-15-eg2036tx-i5-6k782pa,"Laptop HP Pavilion 15 eg2036TX i5 1235U (6K782PA) là chiếc laptop học tập - văn phòng sở hữu thiết kế thanh lịch, hiện đại cùng cấu hình mạnh mẽ đến từ bộ vi xử lý Intel Gen 12 và card đồ họa rời NVIDIA GeForce MX550 2 GB, đáp ứng đầy đủ mọi nhu cầu của người dùng.",17.490.000₫ *,20.590.000₫,-15%,4,15.0
209,310450,Laptop MSI Modern 15 B12MO i7 1255U/16GB/512GB/Win11 (487VN),https://www.thegioididong.com/laptop/msi-modern-15-b12mo-i7-487vn,"Laptop MSI Modern 15 B12MO i7 1255U (487VN) sở hữu lối thiết kế tinh tế, chuyên nghiệp cùng các thông số cấu hình mạnh mẽ, sẽ rất phù hợp cho các bạn học sinh, sinh viên hay người đi làm muốn tìm kiếm một thiết bị đáp ứng mượt mà mọi tác vụ làm việc và giải trí thường ngày.",16.990.000₫ *,19.490.000₫,-12%,,
210,284140,Laptop HP 15s fq5077TU i7 1255U/8GB/512GB/Win11 (6K797PA),https://www.thegioididong.com/laptop/hp-15s-fq5077tu-i7-6k797pa,"Nếu bạn đang tìm kiếm một chiếc laptop học tập - văn phòng sở hữu cấu hình mạnh mẽ cùng ngoại hình tối giản, thanh tao, laptop HP 15s fq5077TU i7 (6K797PA) sẽ là một sự lựa chọn sáng giá hứa hẹn mang đến những trải nghiệm học tập, làm việc và giải trí trọn vẹn. ",16.790.000₫ *,20.290.000₫,-17%,4.4,41.0
211,306141,Laptop MSI Modern 15 B13M i5 1335U/8GB/512GB/Win11 (438VN),https://www.thegioididong.com/laptop/msi-modern-15-b13m-i5-438vn,"Nếu bạn đang tìm kiếm một chiếc laptop sở hữu thông số cấu hình vượt trội và có thiết kế tinh tế, thì laptop MSI Modern 15 B13M i5 1335U (438VN) với bộ vi xử lý Intel thế hệ 13 mới nhất sẽ là một sự lựa chọn tốt cho nhu cầu làm việc của bạn.",16.490.000₫ *,18.490.000₫,-10%,4.5,2.0
212,309375,Laptop Asus Vivobook 16 X1605VA i5 1335U/16GB/512GB/Win11 (MB360W),https://www.thegioididong.com/laptop/asus-vivobook-16-x1605va-i5-mb360w,"Laptop Asus Vivobook 16 X1605VA i5 1335U (MB360W) là một chiếc laptop đa năng, phục vụ cho nhu cầu làm việc và giải trí hàng ngày của bạn. Với sức mạnh xử lý tốt từ chip Intel Gen 13, bộ nhớ RAM 16 GB, màn hình rộng 16 inch, sản phẩm này đáng xem xét cho những người muốn nâng cao trải nghiệm làm việc và giải trí của mình.",18.990.000₫,,,4.8,4.0
213,311015,Laptop MSI Modern 15 B7M R7 7730U/16GB/512GB/Win11 (238VN),https://www.thegioididong.com/laptop/msi-modern-15-b7m-r7-238vn,"Mẫu laptop học tập - văn phòng được thiết kế dành riêng cho người đi làm cũng như học sinh, sinh viên với thiết kế nhỏ gọn, tinh tế cùng hiệu năng mạnh mẽ với AMD Ryzen 7 7000 series đáp ứng mọi tác vụ hằng ngày. Laptop MSI Modern 15 B7M R7 7730U (238VN) sở hữu một mức giá lý tưởng chắc chắn sẽ là sản phẩm bạn không nên bỏ qua.",15.990.000₫ ,16.990.000₫,-5%,,
214,302210,Laptop HP Pavilion 15 eg2085TU i5 1240P/8GB/256GB/Win11 (7C0Q7PA),https://www.thegioididong.com/laptop/hp-pavilion-15-eg2085tu-i5-7c0q7pa,"Được tích hợp bộ vi xử lý Intel Core i5 thế hệ 12 tân tiến, màn hình rộng 15.6 inch cùng lối thiết kế tinh tế, laptop HP Pavilion 15 eg2085TU i5 (7C0Q7PA) là lựa chọn lý tưởng trong tầm giá khi chọn mua laptop học tập - văn phòng.",15.490.000₫ *,18.790.000₫,-17%,4.3,9.0
215,309241,Laptop Asus Vivobook S 14 Flip TP3402VA i3 1315U/8GB/256GB/Touch/Win11 (LZ025W),https://www.thegioididong.com/laptop/asus-vivobook-s-14-flip-tp3402va-i3-lz025w,"Laptop Asus Vivobook S 14 Flip TP3402VA i3 1315U (LZ025W) là chiếc laptop với khả năng gập 360 độ cùng màn hình cảm ứng ấn tượng với thiết kế nhỏ gọn, phù hợp cho những người đang tìm kiếm sự di động, thông minh cho chiếc laptop học tập - văn phòng của mình.",15.490.000₫ *,16.990.000₫,-8%,4.5,2.0
216,271042,Laptop Acer Aspire 7 Gaming A715 75G 58U4 i5 10300H/8GB/512GB/4GB GTX1650/Win11 (NH.Q97SV.004),https://www.thegioididong.com/laptop/acer-aspire-7-gaming-a715-75g-58u4-i5-nhq97sv004,"Bạn nghĩ đến năm 2022 thì CPU Intel Gen 10 sẽ không đủ khả năng đáp ứng nhu cầu xử lý công việc? Laptop Acer Aspire 7 Gaming A715 75G 58U4 i5 (NH.Q97SV.004) với vẻ ngoài mạnh mẽ và cấu hình ấn tượng, hứa hẹn sẽ đem đến những giây phút chiến game hào hứng với mức giá dễ tiếp cận dành cho game thủ.",15.390.000₫ *,21.990.000₫,-30%,4.2,37.0
217,291158,Laptop HP Pavilion X360 14 ek0059TU i3 1215U/8GB/256GB/Touch/Win11 (6K7E1PA),https://www.thegioididong.com/laptop/hp-pavilion-x360-14-ek0059tu-i3-6k7e1pa,Nếu bạn đang tìm kiếm một chiếc laptop học tập - văn phòng sở hữu thiết kế màn hình gập 360 độ linh hoạt cùng hiệu năng mạnh mẽ từ bộ vi xử lý Intel Gen 12 thì laptop HP Pavilion X360 14 ek0059TU i3 1215U (6K7E1PA) chính là sự lựa chọn hoàn hảo.,14.690.000₫ *,16.590.000₫,-11%,4.4,12.0
218,308528,Laptop HP Pavilion X360 14 ek0131TU i3 1215U/8GB/256GB/Touch/Win11 (7C0P6PA),https://www.thegioididong.com/laptop/hp-pavilion-x360-14-ek0131tu-i3-7c0p6pa,"Với ngoại hình đẹp mắt, hiệu năng ổn định cũng như sở hữu một mức giá lý tưởng cho các bạn sinh viên và nhân viên văn phòng. Laptop HP Pavilion X360 14 ek0131TU i3 1215U (7C0P6PA) chắc chắn là một sự lựa chọn tuyệt vời để đáp ứng đầy đủ đa nhu cầu của bạn.",14.490.000₫ *,16.590.000₫,-12%,4,5.0
219,299798,Laptop Lenovo V15 G3 IAP i5 1235U/8GB/512GB/Win11 (82TT0064VN),https://www.thegioididong.com/laptop/lenovo-v15-g3-iap-i5-82tt0064vn,"Laptop Lenovo V15 G3 IAP i5 (82TT0064VN) sẵn sàng cân mọi tác vụ học tập, văn phòng nhờ sở hữu bộ vi xử lý Intel Core i5 thế hệ thứ 12 tân tiến cùng khả năng nâng cấp RAM lên đến 16 GB, cộng thêm những đường nét xước phay trên toàn bộ mặt vỏ sẽ khiến bạn tự tin hơn khi cầm máy trên tay.",14.390.000₫ ,17.390.000₫,-17%,4.8,6.0
