,id,title,link,description,box_price_present,box_price_old,rating,cmt_count,category,discount
114,249429.0,Điện thoại vivo Y21s 4GB,https://www.thegioididong.com/dtdd/vivo-y21s,"vivo đã giới thiệu thêm một phiên bản thuộc series Y21 mang tên vivo Y21s 4GB, đây là một trong những mẫu smartphone tầm trung đầu tiên của vivo được trang bị camera chính lên đến 50 MP. Máy có thiết kế trẻ trung, pin dung lượng lớn cùng công nghệ mở rộng RAM.",3890000,3890000,3.7,90,Điện thoại,0
115,274360.0,Điện thoại Samsung Galaxy A13 6GB,https://www.thegioididong.com/dtdd/samsung-galaxy-a13-6gb,"Samsung Galaxy A13 6GB đem đến những trải nghiệm tuyệt vời cùng mức giá cực kỳ phải chăng, nhằm hướng tới đối tượng học sinh, sinh viên. Máy có thiết kế trẻ trung, thanh thoát, cụm camera được chăm chút chỉnh chu cùng thời gian sử dụng đáp ứng cho cả ngày dài.",3690000,4690000,3.8,427,Điện thoại,21
117,309723.0,Điện thoại vivo Y02T,https://www.thegioididong.com/dtdd/vivo-y02t,"Điện thoại vivo Y02T là một trong những sản phẩm mới của vivo, hãng smartphone nổi tiếng của Trung Quốc. Tuy thuộc phân khúc giá rẻ, nhưng vẫn có những tính năng nổi bật như pin lớn 5000 mAh, màn hình IPS LCD 6.51 inch, bộ xử lý Helio P35 và bộ nhớ lưu trữ 64 GB.",3290000,3290000,4.4,5,Điện thoại,0
118,288404.0,Điện thoại OPPO A17K,https://www.thegioididong.com/dtdd/oppo-a17k,"OPPO A17K là mẫu điện thoại giá rẻ đáng chú ý được ra mắt vào tháng 10/2022, máy nổi bật với viên pin 5000 mAh, thiết kế đẹp cùng màn hình lớn giúp nâng cao trải nghiệm hình ảnh khi xem phim, chơi game giải trí.",2990000,3290000,3.9,137,Điện thoại,9
119,275434.0,Điện thoại Samsung Galaxy A04 (3GB/32GB),https://www.thegioididong.com/dtdd/samsung-galaxy-a04,"Samsung Galaxy A04 một cái tên khá quen của dòng Galaxy A khi sở hữu cho mình một thiết kế đơn giản nhưng rất tinh tế, camera cho ra những bức ảnh sắc nét và một viên pin lớn mang đến trải nghiệm lâu dài.",2990000,2990000,4.1,162,Điện thoại,0
120,291625.0,Điện thoại Samsung Galaxy A04 (4GB/64GB),https://www.thegioididong.com/dtdd/samsung-galaxy-a04-4gb-64gb,"Samsung Galaxy A04 (4GB/64GB) sở hữu màn hình kích thước lớn, camera độ phân giải cao lên đến 50 MP và viên pin 5000 mAh, hứa hẹn sẽ trở thành đối thủ đáng gờm trong phân khúc điện thoại giá rẻ.",3490000,3490000,4.1,217,Điện thoại,0
121,240631.0,Điện thoại OPPO A16,https://www.thegioididong.com/dtdd/oppo-a16,"OPPO A16 - sản phẩm giá rẻ đến từ nhà OPPO, đây là một chiếc điện thoại cân bằng ở mọi khía cạnh trong tầm giá, máy có thiết kế đẹp mắt, sử dụng CPU gaming đến từ MediaTek cùng viên pin siêu trâu.",2790000,2790000,4.3,97,Điện thoại,0
122,302655.0,Điện thoại Xiaomi Redmi A2+,https://www.thegioididong.com/dtdd/xiaomi-redmi-a2-plus,"Xiaomi Redmi A2 Plus chiếc điện thoại được nhà Xiaomi tung ra thị trường Việt Nam trong thời gian 05/2023. Máy mang trong mình hiệu năng ổn định với các tác vụ đơn giản, viên pin lớn cùng hệ thống camera mang đến khả năng chụp ổn định.",2790000,2790000,4.0,66,Điện thoại,0
123,298388.0,Điện thoại vivo Y02,https://www.thegioididong.com/dtdd/vivo-y02,"Nhà vivo vừa tung ra thị thường một mẫu smartphone vào dịp cuối năm 2022 với mức giá bán dễ tiếp cận, vivo Y02 được xem là cái tên sẽ lấn át được nhiều đối thủ trong phân khúc khi sở hữu màn hình lớn, pin trâu cùng con chip Helio P22 có hiệu năng ổn định.",2590000,2790000,3.8,25,Điện thoại,7
125,268880.0,Điện thoại vivo Y01,https://www.thegioididong.com/dtdd/vivo-y01,"vivo Y01 được trình làng với một bộ thông số kỹ thuật ấn tượng trong tầm giá, sở hữu những ưu điểm như: Màn hình kích thước lớn, hiệu năng ổn định và thời gian sử dụng lâu dài, được xem là thiết bị phù hợp với những bạn học sinh - sinh viên cho các công việc học tập hay giải trí nhẹ nhàng sau những phút giây căng thẳng.",2390000,2390000,4.1,120,Điện thoại,0
126,251897.0,Điện thoại Itel L6502,https://www.thegioididong.com/dtdd/itel-l6502,"Sở hữu một smartphone có ngoại hình đẹp với cấu hình tốt, giá rẻ không còn là điều không tưởng với Itel L6502, một phiên bản đẹp, giá tốt đến từ Itel đã sẵn sàng cho bạn trải nghiệm.",1590000,2290000,4.1,88,Điện thoại,30
127,286060.0,Điện thoại Nokia 8210 4G,https://www.thegioididong.com/dtdd/nokia-8210-4g,"Nokia 8210 4G có lẽ là một lựa chọn phù hợp với những ai cần cho mình một chiếc điện thoại phổ thông phục vụ cho nhu cầu nghe gọi. Máy có giá thành rẻ và vừa có độ bền cao, giúp cho người dùng có thể tiết kiệm được kha khá số tiền bỏ ra ban đầu cũng như không cần quá lo lắng đến vấn đề hỏng hóc trong lúc sử dụng.",1590000,1590000,3.5,117,Điện thoại,0
128,251896.0,Điện thoại Itel L6006,https://www.thegioididong.com/dtdd/itel-l6006,"Itel L6006 đến từ thương hiệu Itel phù hợp với những ai đang tìm kiếm cho mình một chiếc smartphone giá rẻ với cấu hình ổn định, được trang bị đầy đủ các tính năng thông dụng và có giá thành phải chăng.",1390000,1990000,3.8,73,Điện thoại,30
129,228366.0,Điện thoại Nokia 215 4G,https://www.thegioididong.com/dtdd/nokia-215,Nokia 215 4G chiếc điện thoại phổ thông ngoài các chức năng cơ bản thì máy đã được nâng cấp với sự hỗ trợ kết nối mạng 4G mang đến nhiều trải nghiệm hơn cho người dùng.,990000,990000,3.3,269,Điện thoại,0
130,288631.0,Điện thoại Mobell Rock 4 4G,https://www.thegioididong.com/dtdd/mobell-rock-4,"Mobell Rock 4 được xem là một trong những chiếc điện thoại bền bỉ nhất mà nhà Mobell chính thức cho ra mắt trên thị trường, sở hữu diện mạo cứng cáp cùng viên pin cực trâu giúp máy có thể đồng hành cùng bạn trong suốt một thời gian dài.",810000,810000,4.3,64,Điện thoại,0
131,304608.0,Điện thoại Mobell F309 4G,https://www.thegioididong.com/dtdd/mobell-f309,"Chiếc điện thoại Mobell F309 là sự lựa chọn phù hợp cho khách hàng đang tìm kiếm một thiết bị di động nhỏ gọn để liên lạc, hỗ trợ mạng di động 4G VoLTE và có thể sử dụng hai SIM nano giúp cho nhu cầu liên lạc bằng việc nghe gọi/nhắn tin được đáp ứng tốt.",760000,760000,4.5,35,Điện thoại,0
132,285027.0,Điện thoại Masstel Lux 20 4G,https://www.thegioididong.com/dtdd/masstel-lux-20,"Masstel Lux 20 là mẫu điện thoại phổ thông vừa được ra mắt trên thị trường vào tháng 7 năm 2022 với mức giá bán cực kỳ hấp dẫn, máy hỗ trợ chủ yếu cho việc nhắn tin nghe gọi cùng một viên pin lớn để bạn có thể thoải mái dùng trong nhiều ngày liền.",750000,750000,3.9,69,Điện thoại,0
133,264121.0,Điện thoại Masstel FAMI 60 4G,https://www.thegioididong.com/dtdd/masstel-fami-60,"Masstel Fami 60 là chiếc điện thoại phổ thông dành tặng riêng cho người cao tuổi với thiết kế gọn gàng, màn hình rõ nét và cụm loa ngoài cực lớn cùng pin “siêu trâu”, hỗ trợ công nghệ đàm thoại LTE 4G, hứa hẹn sẽ đáp ứng hoàn hảo nhu cầu giải trí cơ bản, liên lạc của bạn.",730000,730000,4.1,135,Điện thoại,0
134,288630.0,Điện thoại Mobell M539 4G,https://www.thegioididong.com/dtdd/mobell-m539,Mobell M539 - chiếc điện thoại phổ thông vừa được ra mắt phù hợp cho ai đang tìm kiếm cho mình một thiết bị nhỏ gọn phục vụ tốt trong việc liên lạc bởi máy có hỗ trợ mạng di động 4G VoLTE cùng khả năng trang bị 2 nano SIM.,700000,700000,4.0,60,Điện thoại,0
135,240196.0,Điện thoại Nokia 110 4G,https://www.thegioididong.com/dtdd/nokia-110-4g,"Nokia chính thức trình làng chiếc điện thoại Nokia 110 4G phiên bản nâng cấp của Nokia 110 2019 có điểm nhấn chính là công nghệ kết nối Internet 4G thỏa thích trải nghiệm mọi lúc, mọi nơi cùng với một thiết kế vô cùng mới mẻ và sang trọng.",670000,870000,4.0,156,Điện thoại,22
136,240194.0,Điện thoại Nokia 105 4G,https://www.thegioididong.com/dtdd/nokia-105-4g,"​Nokia 105 4G - Chiếc điện thoại phổ thông nổi bật với thiết kế sang trọng, khả năng nghe gọi bền bỉ trong thời gian dài, hỗ trợ công nghệ 4G cùng nhiều tiện ích giải trí hấp dẫn khác đến từ nhà Nokia.",650000,820000,3.7,248,Điện thoại,20
137,274016.0,Điện thoại Masstel FAMI 12 4G,https://www.thegioididong.com/dtdd/masstel-fami-12-4g,"Masstel Fami 12 4G - mẫu điện thoại phổ thông ra mắt nhằm đáp ứng những nhu cầu cơ bản như nghe gọi, nhắn tin hay nghe đài FM của người dùng. Máy sở hữu một diện mạo nhỏ gọn, bền bỉ nên máy rất thích hợp làm một chiếc điện thoại phụ để phục vụ cho công việc, bởi máy có thể đồng hành cùng bạn đến bất cứ đâu bởi ngoại hình dễ dàng mang theo.",620000,620000,4.0,52,Điện thoại,0
138,299998.0,Điện thoại Mobell F209 4G,https://www.thegioididong.com/dtdd/mobell-f209,"Bên cạnh sự chạy đua về công nghệ trên những mẫu smartphone, thì đâu đó trên thị trường vẫn còn sót lại một vài hãng còn tiếp tục cải tiến và sản xuất những mẫu điện thoại phổ thông với mục tiêu đáp ứng nhu cầu sử dụng cơ bản. Nổi trội trong đó có thể kể đến chiếc Mobell F209 với màn hình to rõ, viên pin lớn cùng công nghệ mạng di động 4G VoLTE.",620000,620000,4.0,24,Điện thoại,0
139,299610.0,Điện thoại Masstel IZI 26 4G,https://www.thegioididong.com/dtdd/masstel-izi-26-4g,Bên cạnh sự ưa chuộng của nhiều mẫu smartphone thì đâu đó những sản phẩm điện thoại phổ thông vẫn rất được lòng người dùng. Mẫu điện thoại Masstel IZI 26 4G đã được ra mắt với nhiều ưu điểm cần có của một chiếc điện thoại “cục gạch” giúp bạn giữ liên lạc tốt hơn.,600000,600000,4.3,23,Điện thoại,0
140,299611.0,Điện thoại Masstel Lux 10 4G,https://www.thegioididong.com/dtdd/masstel-lux-10,"Masstel Lux 10 - mẫu điện thoại vừa được ra mắt tại thị trường Việt Nam vào tháng 12/2022, máy được nhà sản xuất định hình là một chiếc điện thoại phổ thông với chức năng đáp ứng các tác vụ nghe gọi là chủ yếu. Điện thoại nổi bật với viên pin lớn và hỗ trợ mạng di động 4G VoLTE tiên tiến.",570000,570000,4.2,42,Điện thoại,0
141,260146.0,Điện thoại Itel it9210,https://www.thegioididong.com/dtdd/itel-it9210,"Itel it9210 - là chiếc điện thoại phổ thông được trang bị thêm khả năng quay phim chụp ảnh, nghe nhạc với cách thức sử dụng đơn giản. Khá bất ngờ khi máy hỗ trợ kết nối Wifi cùng mạng 4G, mang lại khả năng lướt web vô cùng tiện ích.",550000,550000,4.1,111,Điện thoại,0
142,279401.0,Điện thoại Itel it9010,https://www.thegioididong.com/dtdd/itel-it9010,"Itel it9010 ra mắt với màu sắc trẻ trung, mang đến một vẻ ngoài cá tính cũng như độ linh hoạt - dễ dàng mang theo đến bất cứ đâu, bởi máy có một kích thước vô cùng nhỏ gọn.",420000,420000,3.7,79,Điện thoại,0
143,265311.0,Điện thoại Masstel IZI 10 4G,https://www.thegioididong.com/dtdd/masstel-izi-10-4g,"Masstel IZI 10 4G là 1 phiên bản ""cục gạch"" khác của nhà Masstel có tích hợp 4G mang lại trải nghiệm nghe gọi cực tốt, cùng thiết kế thân thiện dễ dùng, có hỗ trợ khe cắm thẻ nhớ và dung lượng pin tốt, rất đáng lựa chọn.",390000,390000,4.1,172,Điện thoại,0
144,284122.0,Điện thoại Mobell M239 4G,https://www.thegioididong.com/dtdd/mobell-m239,"Mobell chính thức trình làng điện thoại phổ thông Mobell M239, mang ưu điểm với một thiết kế gọn gàng và màu sắc trẻ trung.",390000,500000,3.9,123,Điện thoại,22
147,247517.0,Máy tính bảng iPad 9 WiFi 64GB,https://www.thegioididong.com/may-tinh-bang/ipad-gen-9,"Sau thành công của iPad 8, Apple cho đã cho ra mắt máy tính bảng iPad 9 WiFi 64GB - phiên bản tiếp theo của dòng iPad 10.2 inch, về cơ bản nó kế thừa những điểm mạnh từ các phiên bản trước đó và được cải tiến thêm hiệu suất, trải nghiệm người dùng nhằm giúp nhu cầu sử dụng giải trí và làm việc tiện lợi, linh hoạt hơn.",7490000,8390000,4.5,194,Máy tính bảng,10
148,250730.0,Máy tính bảng iPad 9 WiFi 256GB,https://www.thegioididong.com/may-tinh-bang/ipad-9-wifi-256gb,"iPad 9 WiFi 256GB thu hút sự chú ý của mọi người với thiết kế đơn giản, hiệu suất vượt trội, camera ghi hình chất lượng, bộ nhớ trong và dung lượng pin ấn tượng, thiết bị sẽ là một chiếc máy tính bảng cực đáng chọn mua để trải nghiệm.",11590000,12290000,4.5,28,Máy tính bảng,5
149,251704.0,Máy tính bảng Samsung Galaxy Tab A8 (2022),https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-a8,Nghe nhìn mãn nhãn với màn hình lớn và âm thanh chân thật ,6990000,6990000,4.1,125,Máy tính bảng,0
150,248096.0,Máy tính bảng iPad Air 5 M1 Wifi 64GB,https://www.thegioididong.com/may-tinh-bang/ipad-air-5,iPad Air 5 M1 Wifi 64 GB đã được công bố tại sự kiện Peek Performance diễn ra hôm 9/3 (theo giờ Việt Nam). Năm nay Apple đã có những thay đổi lớn về cả hiệu năng và bổ sung màu sắc mới cho thiết bị.,14590000,15590000,4.6,33,Máy tính bảng,6
151,274154.0,Máy tính bảng iPad Air 5 M1 Wifi 256GB,https://www.thegioididong.com/may-tinh-bang/ipad-air-5-m1-wifi-256gb,"Như cái tên đã nói chiếc iPad Air 5 M1 Wifi 256GB có một không gian lưu trữ lớn hơn cho bạn có thể lưu trữ nhiều dữ liệu, tác phẩm hơn. Nhưng vẫn giữ được khả năng xử lý tác vụ đáng kinh ngạc nhờ sức mạnh của con chip M1 và RAM 8 GB. Ngoài các điểm đó ra cùng mình xem nó có gì đặc sắc đáng để bạn chi tiền nha.",18490000,19490000,0.0,0,Máy tính bảng,5
152,247513.0,Máy tính bảng Samsung Galaxy Tab S8 Ultra 5G,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s8-ultra,"Samsung Galaxy Tab S8 Ultra ra mắt với kích thước màn hình siêu to cùng một cấu hình mạnh mẽ, được xem là thiết bị phù hợp đối với những ai thường xuyên làm các công việc thiết kế hay thao tác trên trình duyệt web, bên cạnh đó Tab S8 Ultra còn mang đến những trải nghiệm tương tự một chiếc laptop khi sử dụng kèm với bàn phím.",30990000,30990000,4.5,15,Máy tính bảng,0
153,294103.0,Máy tính bảng iPad 10 WiFi 64GB,https://www.thegioididong.com/may-tinh-bang/ipad-gen-10,Sau khi trình làng hàng loạt mẫu iPhone vào tháng 09/2022 thì Apple cũng đã tiếp tục giới thiệu series iPad mới cho năm 2022. Trong đó iPad 10 WiFi 64GB là cái tên được hãng chú trọng khá nhiều về việc tối ưu giá thành nhằm giúp người dùng có thể dễ dàng tiếp cận. Máy hỗ trợ hệ điều hành iPadOS 16 cùng con chip Apple A14 Bionic giúp mang lại hiệu năng vượt trội.,11190000,11490000,4.5,51,Máy tính bảng,2
154,293543.0,Máy tính bảng iPad 10 WiFi 256GB,https://www.thegioididong.com/may-tinh-bang/ipad-10,"Máy tính bảng iPad 10 WiFi 256GB được Apple chuyển sang ngôn ngữ thiết kế mới, hiệu năng cũng được nâng cấp và thời gian sử dụng cũng được kéo dài. Đây chắc hẳn là sự lựa chọn hàng đầu của người dùng phổ thông.",15390000,15390000,5.0,1,Máy tính bảng,0
155,237325.0,Máy tính bảng Samsung Galaxy Tab A7 Lite,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-a7-lite,"Máy tính bảng Samsung Galaxy Tab A7 Lite một phiên bản rút gọn của dòng máy tính bảng ""ăn khách"" Galaxy Tab A7 thuộc thương hiệu Samsung, đáp ứng nhu cầu giải trí của khách hàng thuộc phân khúc bình dân với màn hình lớn nhưng vẫn gọn nhẹ hợp túi tiền.",4490000,4490000,4.1,190,Máy tính bảng,0
156,238649.0,Máy tính bảng iPad Pro M1 12.9 inch WiFi Cellular 128GB (2021),https://www.thegioididong.com/may-tinh-bang/ipad-pro-m1-129-inch-wifi-cellular-128gb-2021,Bạn có đang mong chờ những sản phẩm chất lượng đến từ Apple? Sau hàng loạt các sản phẩm đình đám như iPhone 12 series thì hãng đã tung ra chiếc iPad Pro M1 12.9 inch Wifi Cellular 128GB (2021) trang bị những tính năng ngày càng vượt trội và thời thượng.,29290000,34990000,4.4,14,Máy tính bảng,16
157,269334.0,Máy tính bảng iPad Pro M1 12.9 inch WiFi Cellular 2TB (2021),https://www.thegioididong.com/may-tinh-bang/ipad-pro-m1-129-inch-wifi-cellular-2tb-2021,Thể hiện sức mạnh dẫn đầu nhờ chip M1,58990000,63990000,5.0,1,Máy tính bảng,7
158,306923.0,Máy tính bảng Lenovo Tab M9,https://www.thegioididong.com/may-tinh-bang/lenovo-tab-m9,"Nhằm mang đến nhiều sự lựa chọn hơn cho dòng máy tính bảng của hãng thì mới đây Lenovo cũng đã cho ra mắt mẫu máy tính bảng Lenovo Tab M9. Máy sở hữu vẻ ngoài đơn giản tinh tế, màn hình lớn cùng một hiệu năng ổn định với các tác vụ.",4590000,4990000,4.8,8,Máy tính bảng,8
159,306924.0,Máy tính bảng Lenovo Tab M8 (Gen 4),https://www.thegioididong.com/may-tinh-bang/lenovo-tab-m8-gen-4,"Nếu bạn đang tìm kiếm một máy tính bảng Android giá cả phải chăng với hiệu năng ổn định và thời lượng pin dài, bạn có thể xem xét Lenovo Tab M8 (Gen 4). Đây là một thiết bị của Lenovo nằm trong phân khúc máy tính bảng tầm trung với nhiều cải tiến so với thế hệ trước.",3690000,3990000,3.0,2,Máy tính bảng,7
160,240254.0,Máy tính bảng Samsung Galaxy Tab S7 FE 4G,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s7-fan-editon,"Samsung chính thức trình làng mẫu máy tính bảng có tên Galaxy Tab S7 FE, máy trang bị cấu hình mạnh mẽ, màn hình giải trí siêu lớn và điểm ấn tượng nhất là viên pin siêu khủng được tích hợp bên trong, giúp tăng hiệu suất làm việc nhưng vẫn có tính di động cực cao.",13990000,13990000,4.2,105,Máy tính bảng,0
161,269330.0,Máy tính bảng iPad Pro M1 11 inch WiFi Cellular 2TB (2021),https://www.thegioididong.com/may-tinh-bang/ipad-pro-m1-11-inch-wifi-cellular-2tb-2021,"Ấn tượng trên màn hình giải trí rực rỡ, sống động",50990000,55990000,4.5,2,Máy tính bảng,8
162,269328.0,Máy tính bảng iPad Pro M1 11 inch WiFi 2TB (2021),https://www.thegioididong.com/may-tinh-bang/ipad-pro-m1-11-inch-wifi-2tb-2021,Trải nghiệm đầy thích thú trên màn hình chất lượng,44990000,49990000,5.0,1,Máy tính bảng,10
164,259650.0,Máy tính bảng iPad Pro M1 12.9 inch WiFi 512GB (2021),https://www.thegioididong.com/may-tinh-bang/ipad-pro-m1-129-inch-wifi-512gb-2021,"iPad Pro M1 12.9 inch WiFi 512GB (2021) chiếc máy tính bảng với thiết kế sang trọng đẳng cấp, màn hình mini-LED tuyệt hảo 12.9 inch, sức mạnh tương đương máy tính để bàn nhờ bộ vi xử lý Apple M1 và hệ thống camera chất lượng rất đáng để đầu tư và nâng cấp.",32690000,38990000,4.5,11,Máy tính bảng,16
165,269332.0,Máy tính bảng iPad Pro M1 12.9 inch WiFi 2TB (2021),https://www.thegioididong.com/may-tinh-bang/ipad-pro-m1-129-inch-wifi-2tb-2021,Mạnh mẽ trên mọi tác vụ được yêu cầu,54990000,59990000,5.0,1,Máy tính bảng,8
168,295458.0,Máy tính bảng iPad Pro M2 11 inch WiFi Cellular 128GB,https://www.thegioididong.com/may-tinh-bang/ipad-pro-m2-11-wifi-cellular-128gb,"iPad Pro M2 11 inch WiFi Cellular 128GB là mẫu tablet mới nhất được nhà táo phát hành cho năm 2022 với điểm nổi bật là sự xuất hiện của Apple M2. Đây vốn dĩ là vi xử lý mạnh mẽ được trang bị trên Macbook nhưng nay lại tích hợp cho tablet, điều này giúp cho thiết bị có thể xử lý tốt hầu hết mọi tác vụ từ việc kết xuất video cho đến thiết kế - dựng hình ảnh 2D và 3D.",24590000,25090000,4.7,3,Máy tính bảng,1
170,294104.0,Máy tính bảng iPad Pro M2 11 inch WiFi 128GB,https://www.thegioididong.com/may-tinh-bang/ipad-pro-m2-11-inch,"Cơn sốt của iPhone 14 series chưa kịp lắng xuống thì mới đây nhà Apple lại vừa tung ra bộ sản phẩm tablet cho năm 2022 với nhiều điểm thu hút. Con chip Apple M2 từng khuấy đảo thị trường laptop bây giờ đã được xuất hiện trên iPad Pro M2 11 inch WiFi 128GB, nó quả thực là một tin chấn động trong giới công nghệ bởi đây có thể là chiếc máy tính bảng có hiệu năng vô đối trên thị trường (10/2022).",20190000,21190000,4.7,33,Máy tính bảng,4
172,274155.0,Máy tính bảng iPad Air 5 M1 Wifi Cellular 64GB,https://www.thegioididong.com/may-tinh-bang/ipad-air-5-m1-wifi-cellular-64gb,So với chiếc iPad Air 5 M1 Wifi 64GB thì chiếc iPad Air 5 M1 Wifi Cellular 64GB đã có một điểm khác biệt đáng kể đó là phương thức kết nối khi bạn vừa có thể sử dụng Wifi và mạng di động một cách bình thường nhưng vẫn cho một trải nghiệm rất tuyệt vời.,17990000,19490000,4.4,5,Máy tính bảng,7
173,295453.0,Máy tính bảng iPad 10 WiFi + Cellular 64GB,https://www.thegioididong.com/may-tinh-bang/ipad-10-wifi-cellular-64gb,"Nhà Apple đã chính thức cho ra mắt những mẫu iPad series mới vào tháng 10/2022. Trong đó iPad 10 WiFi Cellular 64GB được xem là cái tên khá nổi trội khi sở hữu mức giá bán dễ tiếp cận nhưng lại được trang bị cấu hình khá tốt, có những điểm nổi bật có thể kể đến như: Apple A14 Bionic, hệ điều hành iPadOS 16, thay đổi về mặt thiết kế và kích thước màn hình lớn 10.9 inch.",14390000,15390000,5.0,6,Máy tính bảng,6
174,250731.0,Máy tính bảng iPad 9 WiFi Cellular 64GB,https://www.thegioididong.com/may-tinh-bang/ipad-9-wifi-cellular-64gb,"Sau thành công của iPad 8 thì Apple đã tung ra chiếc iPad 9 WiFi Cellular 64GB với những trang bị ngày càng vượt trội và phong cách thiết kế đậm chất iPad 10.2 Series, đây sẽ là mẫu máy tính bảng đáng cân nhắc trong phân khúc giá.",11290000,11790000,4.4,43,Máy tính bảng,4
175,250732.0,Máy tính bảng iPad 9 WiFi Cellular 256GB,https://www.thegioididong.com/may-tinh-bang/ipad-9-wifi-cellular-256gb,"Máy tính bảng iPad 9 WiFi Cellular 256GB ra mắt đồng thời với các sản phẩm khác của Apple nhưng vẫn nổi bật với sức hút riêng của mình. iPad 9 mang đến những cuộc gọi video chất lượng tuyệt hảo, hiệu suất đỉnh cao, thời lượng pin đủ tốt, hỗ trợ dùng Wifi và mạng di động linh hoạt. ",14990000,18490000,4.3,7,Máy tính bảng,18
176,244565.0,Máy tính bảng Lenovo Yoga Tab 11,https://www.thegioididong.com/may-tinh-bang/lenovo-yoga-tab-11,"Tablet Lenovo mang đến cho người dùng mẫu máy tính bảng mới với tên gọi Yoga Tab 11 cùng nhiều ưu điểm vượt trội như bộ vi xử lý chuyên game của MediaTek, màn hình kích thước lớn, âm thanh nổi sống động và các chế độ tiện ích đa dạng khác mà không thua kém gì các tablet cao cấp khác.",9190000,10990000,4.5,11,Máy tính bảng,16
179,244684.0,Máy tính bảng Lenovo Tab P11 Plus,https://www.thegioididong.com/may-tinh-bang/lenovo-tab-p11-plus,"Máy tính bảng Lenovo Tab P11 Plus sẽ là một lựa chọn để làm việc thay thế laptop khi nhu cầu sử dụng không quá cao, máy được trang bị cấu hình mạnh mẽ, màn hình lớn cùng các chế độ tiện ích đa dạng, đáp ứng được hầu hết nhu cầu của một người sáng tạo với mức giá phải chăng đến từ Lenovo.",6790000,8190000,4.3,44,Máy tính bảng,17
180,281821.0,Máy tính bảng OPPO Pad Air 64GB,https://www.thegioididong.com/may-tinh-bang/oppo-pad-air,OPPO Pad Air là chiếc máy tính bảng đầu tiên OPPO phát hành chính hãng và kinh doanh tại thị trường Việt Nam. Với thông số khá ấn tượng cùng mức giá bán hấp dẫn giúp cho máy trở thành một đối thủ đáng gờm so với các tablet khác trên thị trường.,6690000,6690000,4.3,54,Máy tính bảng,0
181,305838.0,Máy tính bảng OPPO Pad Air 128GB,https://www.thegioididong.com/may-tinh-bang/oppo-pad-air-128gb,"OPPO Pad Air 128GB là một máy tính bảng đáng chú ý, được thiết kế để đáp ứng nhu cầu đa dạng của người dùng. Với một số thông tin nổi bật như màn hình lớn và hiệu năng ổn định, OPPO Pad Air có thể là lựa chọn tuyệt vời cho những người dùng cần một máy tính bảng đa năng và tiện lợi.",7990000,7990000,4.8,9,Máy tính bảng,0
184,281633.0,Máy tính bảng Xiaomi Redmi Pad (3GB/64GB),https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad,"Xiaomi Redmi Pad (3GB/64GB) là cái tên được nhắc đến khá nhiều trong giới công nghệ gần đây, máy sở hữu một mức giá bán không quá cao nhưng được trang bị bộ thông số cực kỳ xịn sò. Hứa hẹn sẽ là chiếc máy tính bảng Xiaomi đáng mong đợi trong giai đoạn nửa cuối năm 2022.",5290000,6290000,4.3,35,Máy tính bảng,15
185,291769.0,Máy tính bảng Xiaomi Redmi Pad (4GB/128GB),https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-4gb,"Xiaomi Redmi Pad (4GB/128GB) được xem là cái tên rất đáng mong đợi trên thị trường máy tính bảng giá rẻ hiện nay, máy được ra mắt vào đầu tháng 10/2022 với một mức giá bán khá ấn tượng, đi kèm là màn hình kích thước lớn, hiệu năng ổn định cùng một viên pin dung lượng khủng.",5990000,6990000,4.5,67,Máy tính bảng,14
186,285039.0,Máy tính bảng Lenovo Tab M10 (Gen 3) 3GB/32GB,https://www.thegioididong.com/may-tinh-bang/lenovo-tab-m10-gen-3,Lenovo đã chính thức ra mắt máy tính bảng thế hệ mới mang tên Lenovo Tab M10 (Gen 3) 3GB/32GB với mức giá bán phù hợp với các bạn học sinh - sinh viên. Mẫu máy thế hệ thứ 3 có màn hình độ phân giải cao và được hỗ trợ kết nối LTE tiện dụng giúp bạn có thể truy cập được internet kể cả khi di chuyển.,4590000,5790000,4.1,9,Máy tính bảng,20
187,285040.0,Máy tính bảng Lenovo Tab M10 (Gen 3) 4GB/64GB,https://www.thegioididong.com/may-tinh-bang/lenovo-tab-m10-gen-3-4gb-64gb,"Trong khuôn khổ sự kiện Mobile World Congress (MWC) 2022, Lenovo đã chính thức ra mắt người tiêu dùng máy tính bảng mới Lenovo Tab M10 (Gen 3) 4GB/64GB. Thiết bị nổi bật có màn hình sắc nét, hệ thống loa âm thanh nổi, pin lớn và hỗ trợ kết nối 4G tiện dụng.",5090000,6190000,4.4,11,Máy tính bảng,17
188,310406.0,"Máy tính bảng Masstel Tab 10.1"" Pro",https://www.thegioididong.com/may-tinh-bang/masstel-tab-101-pro,"Máy tính bảng Masstel Tab 10.1 inch Pro là một sản phẩm đến từ Masstel, một thương hiệu công nghệ Việt Nam. Với thiết kế đẹp, chất lượng cao và nhiều tính năng hấp dẫn, máy cũng có một mức giá dễ tiếp cận phù hợp cho mọi người từ học sinh đến những ai muốn tìm một thiết bị phụ để giải trí.",3490000,3690000,4.3,6,Máy tính bảng,5
