,item_id,cmt_id,username,rating,comment
904,281821,r-53178166,QU,1,Nhân vien k tư vấn kĩ la spham k dùng duoc wifi. Trong khi tôi sẵn sàng mua 1 cái đắc giá hơn để phục vụ công việc khi ra ngoài😒😒
905,281821,r-53090353,CÔNG,5,"May  thiết  kể đẹp,  nhẹ  cầm  lâu  không  moi  tay, màn  hình  sáng  nét,  cam  ứng  tốt,  các  ứng dụng  hoạt đông  tuong  đổi mượt,  pin khỏe  sax nhanh, nói  chúng ổn  trong tầm  giá."
906,281821,r-53009560,VIỆT,5,Xaig mượt để trên xe xem phim là ok
907,281821,r-52955035,TRÌNH,4,"Sản phẩm thì cũng tốt, dịch vụ bên tgdd cũng tốt. Không có gì phải chê cả."
908,281821,r-52953570,ĐỖ,4,Sài được
909,281821,r-52947168,Hải Nguyên,5,"Đáp ứng tốt nhu cầu cơ bản về văn phòng, giải trí. Pin dùng quá thoải mái. Màn hình hiển thị đẹp."
910,281821,r-52863992,UYÊN,4,"Âm thanh nghe hay và may chạy nhanh, đáng với giá tiền"
911,281821,r-52754719,AN,5,"Hàng đẹp, loa lớn, máy mỏng nhẹ rất ok"
912,281821,r-52731325,Tình ,5,Cho e hỏi có cường lực cho máy này chưa dạ
913,281821,r-52684241,HIỆP,1,Nhân viên không nhiệt tình rất hời hợt trong việc chăm sóc khách hàng
914,281821,r-52672914,DANH,5,Rất đáng để mua
915,281821,r-52635824,THUỶ,4,Cũng ok giá cũng vừa cho mấy đứa nhỏ giá này là ok
916,281821,r-52518461,THANH,5,Máy xài êm tốt giá cả ok ah cj nhân viên phục vụ rất là chu đáo
917,281821,r-52516645,Hoàng Linh,5,"Mới sắm 1 em. Máy chạy mượt lắm. Màn hình nét, màu sắc đẹp, không bị ám vàng. Nhân viên tư vấn rất dễ thương. Lần đầu mua hàng thấy thích. Ra xe rồi nhân viên vẫn tiễn mình."
918,281821,r-52507709,Hồ Sỹ Công,4,Dùng tốt.pin 7000 nhưng sắc cũng nhanh.ok
919,281821,r-52457089,VINH,4,Cần có ốp lưng và cường lực nữa mới được.
920,281821,r-52428371,Tran Van Phuc,4,Nhưng tiêu thụ bin nhanh quá ạ
921,281821,r-52420599,NGUYỄN PHƯỚC VĨNH,4,Máy dùng tốt
922,281821,r-52416821,GẤM,3,Tôi thấy bình thường
923,281821,r-52414934,NGUYỄN ĐĂNG QUANG,5,mua về xem youtube và chức năng cơ bản là ok
924,281821,r-52413534,THỦY,5,Mượt rất thích ạ
925,281821,r-52411558,Anh Lộc,5,Ok
926,281821,r-52411154,Vũ Trọng Đạo,5,"Nhẹ nhàng , sử dụng tốt , hình dáng đẹp mắt."
927,281821,r-52408782,Phú,5,Tot
928,281821,r-52408599,MAI CHÍ TÂM,5,Máy chạy rất êm
929,281821,r-52407977,Anh Giang,4,Chính hãng Ok trong tầm giá
930,281821,r-52407768,Bùi Đức Lộc,5,Very very very good!
931,281821,r-52405523,BÙI QUANG HIỂN,5,Rất tốt
932,281821,r-52404952,Trần Văn Giang,4,Ok
933,281821,r-54937232,Thanh,4,
934,281821,r-53808568,Phạm Mạnh Tiến,3,
935,281821,r-52459119,ANH,5,
936,281821,r-52419922,TẮC VĂN HẬU,5,
937,281821,r-52411994,NGUYỄN THỊ DỨT,4,
938,281821,r-52410654,Huy,5,
939,281821,r-52408235,Phan Thị Hồng Xuân,4,
940,281821,r-52405896,Hào,5,
941,281821,r-52405651,Phương,4,
942,281821,r-52404982,Phạm Thị Mỹ Phương,5,
943,281821,r-52404938,La Thanh Tài,1,
944,281821,r-52387446,NGUYỄN ĐOAN THÙY,5,
945,305838,r-54626118,Nguyễn Bình,5,Tốt
946,305838,r-54618956,Em Phương,5,Sản phẩm tốt xài Ok màu màn hình không đẹp
947,305838,r-54560240,Lê Thị Thùy Dương,5,Sản phẩm ổn
948,305838,r-54425123,Loan,5,Tư vấn  nhân viên bán hàng ok
949,305838,r-54245526,LÊ THỊ CHUNG,5,Hiện tại sp xài ok
950,305838,r-54206533,Trần Huyền Trang,4,"Phục vụ tốt, máy sử dụng tốt"
951,305838,r-54130363,Nguyễn Việt Dũng,5,Sản phẩm tốt
952,305838,r-54282435,NGUYỄN THỊ NGỌC,4,
953,305838,r-54241961,Nguyễn Thị Hiếu,5,
954,244684,r-54917617,Quý,4,Bé nhà mình rất thích
955,244684,r-54529306,Lương Thị Xuân Phương,3,"Ngoại hình đẹp nhưng tính tình thì hơi nóng, con mình vừa học chưa hết đc 45 phút của bài giảng tiếng anh mà máy đã nóng quá trời không biết có phải do lỗi không"
956,244684,r-54206404,Phạm Như Nguyệt,5,Xài đc 1 thgian rồi máy dùng tốt
957,244684,r-54138831,Nguyễn Minh Châu,5,"Giao hàng cực mỳ nhanh, phục vụ rất tốt. Hẹn 10 ngày nhưng mới 3 ngày đã có mà còn là ngày cuối tuần nữa."
958,244684,r-54095710,Hùng,4,Tốt
959,244684,r-53973445,Anh Tuấn Anh,5,Hài lòng
960,244684,r-53943355,Khổng Văn Long,5,ok
961,244684,r-53936997,Trần Thị Kim Hoa,4,Tốt hơn mong đợi
962,244684,r-53928260,Nguyễn Quốc Vương,5,tốt
963,244684,r-53743016,Vu Thi Lan,4,"Dùng ổn, phù hợp với giá tiền"
964,244684,r-53737382,Trang binh,4,Máy xài ônt
965,244684,r-53736312,TRẦN NGỌC DŨNG,5,Sản phẩm tốt .mấy a tư vấn rất nhiệt tình vui vẻ
966,244684,r-53638780,TRẦN CÔNG ĐỊNH,4,Màn đẹp pin ổn. Sạc  tuy 20w nhưng vô pin rất lâu
967,244684,r-53638524,Trần Văn Hải,5,Tốt
968,244684,r-53592730,Bùi Thị Ánh Trúc,4,Ok
969,244684,r-53395380,CUONG,5,Cảm ơn TGDD. Sản phẩm tốt đáp ứng mong đợi. Hy vọng có cơ hội mua nhiều sản phẩm tốt và chất lượng như thế này trong tương lai. Các bạn nhân viên tư vấn và phục vụ rất tốt.
970,244684,r-53360617,HUY N,4,Tốt
971,244684,r-53359626,CẢNH,5,Sản phẩm Tốt
972,244684,r-53334589,khang,3,lenovo tab p11 plus sạc chậm làm sao để sạc nhanh
973,244684,r-53317654,T%D9NG,4,"Mua về cập nhật phiên bản mới,sẽ xài mượt mà.,Nói chung là OK."
974,244684,r-53234719,GIANG,4,Ưng ý
975,244684,r-53159278,Nguyễn  Dung,5,Đã dùng 2 tháng. Máy chạy tốt
976,244684,r-53123449,Anh Công,5,"Mình đã mua dùng được 7 tháng, hôm nay mới quay lại đánh giá :
- Máy mỏng nhẹ, thanh mảnh đẹp, cảm ứng mượt mà.
- Âm thanh  4 loa nghe rất hay và sống động. 
- Camera ở mức chấp nhận được dùng để gọi Video là chính.
- Lúc mới mua về pin tụt cực nhanh, bản cập nhật tháng 11/2022 gần đây nhất đã fix lỗi pin, giờ pin rất trâu.
- Máy có 1 sim dùng nghe gọi và 3G khi di chuyển rất tiện lợi.
Nói chung mọi thứ rất ổn trong tầm giá, không có gì để phàn nàn. Mọi người an tâm mua để sử dụng."
977,244684,r-53108977,V  NG,5,Rất tốt
978,244684,r-52992050,Phạm bá tuyển ,1,"Rất tệ, dùng sau 1 tháng lúc sạc pin lúc vào lúc không chập chờn liên tục đã làm nhiều cách vẫn k cải thiện"
979,244684,r-52752284,YẾN,4,Trải nghiệm ổn
980,244684,r-52743017,CƯỜNG,5,Tui Fan lenovo rồi! Dùng khá ổn so với giá.
981,244684,r-52707606,QU%DD,4,Pin khá bền máy dùng mượt ko nóng .hàng khá ok trong tầm giá
982,244684,r-52642585,THI N,5,Mới mua đang trải nghiệm
983,244684,r-52446753,NGUY N,4,Mỗi tội ko có bút cảm ứng
984,244684,r-52394145,Anh Ngọc tăng,5,dùng 2 tháng ok không biết tgdd còn thu lại ko nhỉ
985,244684,r-52260576,NGUY,5,Phục Vụ Rất Tốt . Máy Xài Khá Ổn Trong Tầm Giá
986,244684,r-52192089,DUYÊN,4,Đang dùng ổn
987,244684,r-52167605,PHÁN,5,"Máy cũng ổn áp, dùng để đáp ứng nhu cầu giải trí tốt.
Nhân viên hỗ trợ nhiệt tình."
988,244684,r-52137038,Lê Khôi Anh,2,Thì ra là bảo hành 2 năm tại hãng chứ dmx/tgdd không bảo hành. Tặng thêm 1 năm bảo hành chính hãng còn năm đầu tiên cũng bào hành chính hãng. Mua  rồi mới bị hớ. Nhà ở quê muốn bảo hành phải lên sài gòn.
989,244684,r-51957863,THÀNH,5,"Máy dùng ok thích lắm , chơi game mượt"
990,244684,r-50393461,Nguyễn Ngọc Minh,5,"Máy sử dụng rất tốt. Nhất là phần loa, xem phim mà có cả âm thanh 3D thì đỉnh chóp luôn, loa to rõ nghe quá êm. Mình chỉ xem phim và video nên chỉ biết nhiêu đó :3"
991,244684,r-50289367,Tiến,1,Tầm giá này mn nên bỏ thêm 2 củ nữa mua ipad gen 9 ok hơn. IOS có ít hạn chế nên mua máy này xài đc 2-3 hôm đã thấy giật lag. Vừa nghe nhạc vừa lướt fb giật dã man. Màn 2K nhưng không khử răng cưa. Không khử nhiễu. Thua màn vi tính 1K mua 10 năm trước @@. Đã vậy còn hay bị văng ứng dụng. Xài đc 12 ngày đem trả lại mất phí 21% luôn. Sợ xài lâu dài hư -.-
992,244684,r-49776526,Lương Tấn Tài,5,amazing good job luôn nha nhan sắc em nó khiến tui nghiên túi tiền mua liền nha 🤣🤣🤣
993,244684,r-49020922,Quốc kiệt,5,Dùng tốt nhưng giá hơi mắc vs màn hình ko biết chất liệu j ko phải kính dùng pin khá trâu nói chung ok
994,244684,r-53804942,Điệp,4,
995,244684,r-53584505,Giang Thanh Vương,4,
996,244684,r-53570070,Trần Minh Sang,5,
997,244684,r-53480079,Truong the dung,4,
998,281821,r-54876076,CHỊ XUYẾN,5,Tạm ổn
999,281821,r-54560519,Công Ty TNHH Kinh Doanh Xuất Nhập Khẩu Khang Thịnh,5,Rất ok
1000,281821,r-54541842,Phan Anh Đức,5,"Máy mua xài ngon,ổn định...âm thang toa nghe rất hay,bé nhà rất thích. Nhân viên TGDĐ tác phong chuyên nghiệp,vui vẻ,nhiệt tình,sẽ tiếp tục ủng hộ TGDĐ"
1001,281821,r-54088741,Chị Hân,3,"Hơi lag , nhưng mà xài cũng ổn"
1002,281821,r-54067513,NGUYỄN CHÍ HÙNG,5,Chip rồng nên chơi game rất ok
1003,281821,r-54043428,Trần Thị Cẩm Hương,5,Ok
1004,281821,r-53689751,Đặng Cao Tín,4,Giá cả hợp lí
1005,281821,r-53634673,Quyên,4,"Xàu tốt, màu đẹp, âm thanh hay"
1006,281821,r-53570053,NGUYỄN THỊ TỈNH,4,Tốt
1007,281821,r-53537510,Trần Vũ Phong,5,"Mượt , pin khủng."
1008,281821,r-53509488,Nguyễn Gia Khánh,5,Sản phẩm tốt
1009,281821,r-53406761,CƯỜNG,5,Nhân viên tự vấn rất tốt
1010,281821,r-53395974,TRƯỜNG,4,Pin trâu. Mượt...
1011,281821,r-53178166,QU,1,Nhân vien k tư vấn kĩ la spham k dùng duoc wifi. Trong khi tôi sẵn sàng mua 1 cái đắc giá hơn để phục vụ công việc khi ra ngoài😒😒
1012,281821,r-53090353,CÔNG,5,"May  thiết  kể đẹp,  nhẹ  cầm  lâu  không  moi  tay, màn  hình  sáng  nét,  cam  ứng  tốt,  các  ứng dụng  hoạt đông  tuong  đổi mượt,  pin khỏe  sax nhanh, nói  chúng ổn  trong tầm  giá."
1013,281821,r-53009560,VIỆT,5,Xaig mượt để trên xe xem phim là ok
1014,281821,r-52955035,TRÌNH,4,"Sản phẩm thì cũng tốt, dịch vụ bên tgdd cũng tốt. Không có gì phải chê cả."
1015,281821,r-52953570,ĐỖ,4,Sài được
1016,281821,r-52947168,Hải Nguyên,5,"Đáp ứng tốt nhu cầu cơ bản về văn phòng, giải trí. Pin dùng quá thoải mái. Màn hình hiển thị đẹp."
1017,281821,r-52863992,UYÊN,4,"Âm thanh nghe hay và may chạy nhanh, đáng với giá tiền"
1018,281821,r-52754719,AN,5,"Hàng đẹp, loa lớn, máy mỏng nhẹ rất ok"
1019,281821,r-52731325,Tình ,5,Cho e hỏi có cường lực cho máy này chưa dạ
1020,281821,r-52684241,HIỆP,1,Nhân viên không nhiệt tình rất hời hợt trong việc chăm sóc khách hàng
1021,281821,r-52672914,DANH,5,Rất đáng để mua
1022,281821,r-52635824,THUỶ,4,Cũng ok giá cũng vừa cho mấy đứa nhỏ giá này là ok
1023,281821,r-52518461,THANH,5,Máy xài êm tốt giá cả ok ah cj nhân viên phục vụ rất là chu đáo
1024,281821,r-52516645,Hoàng Linh,5,"Mới sắm 1 em. Máy chạy mượt lắm. Màn hình nét, màu sắc đẹp, không bị ám vàng. Nhân viên tư vấn rất dễ thương. Lần đầu mua hàng thấy thích. Ra xe rồi nhân viên vẫn tiễn mình."
1025,281821,r-52507709,Hồ Sỹ Công,4,Dùng tốt.pin 7000 nhưng sắc cũng nhanh.ok
1026,281821,r-52457089,VINH,4,Cần có ốp lưng và cường lực nữa mới được.
1027,281821,r-52428371,Tran Van Phuc,4,Nhưng tiêu thụ bin nhanh quá ạ
1028,281821,r-52420599,NGUYỄN PHƯỚC VĨNH,4,Máy dùng tốt
1029,281821,r-52416821,GẤM,3,Tôi thấy bình thường
1030,281821,r-52414934,NGUYỄN ĐĂNG QUANG,5,mua về xem youtube và chức năng cơ bản là ok
1031,281821,r-52413534,THỦY,5,Mượt rất thích ạ
1032,281821,r-52411558,Anh Lộc,5,Ok
1033,281821,r-52411154,Vũ Trọng Đạo,5,"Nhẹ nhàng , sử dụng tốt , hình dáng đẹp mắt."
1034,281821,r-52408782,Phú,5,Tot
1035,281821,r-52408599,MAI CHÍ TÂM,5,Máy chạy rất êm
1036,281821,r-52407977,Anh Giang,4,Chính hãng Ok trong tầm giá
1037,281821,r-52407768,Bùi Đức Lộc,5,Very very very good!
1038,281821,r-52405523,BÙI QUANG HIỂN,5,Rất tốt
1039,281821,r-52404952,Trần Văn Giang,4,Ok
1040,281821,r-54937232,Thanh,4,
1041,281821,r-53808568,Phạm Mạnh Tiến,3,
1042,281821,r-52459119,ANH,5,
1043,281821,r-52419922,TẮC VĂN HẬU,5,
1044,281821,r-52411994,NGUYỄN THỊ DỨT,4,
1045,281821,r-52410654,Huy,5,
1046,281821,r-52408235,Phan Thị Hồng Xuân,4,
1047,281821,r-52405896,Hào,5,
1048,281821,r-52405651,Phương,4,
1049,281821,r-52404982,Phạm Thị Mỹ Phương,5,
1050,281821,r-52404938,La Thanh Tài,1,
1051,281821,r-52387446,NGUYỄN ĐOAN THÙY,5,
1052,305838,r-54626118,Nguyễn Bình,5,Tốt
1053,305838,r-54618956,Em Phương,5,Sản phẩm tốt xài Ok màu màn hình không đẹp
1054,305838,r-54560240,Lê Thị Thùy Dương,5,Sản phẩm ổn
1055,305838,r-54425123,Loan,5,Tư vấn  nhân viên bán hàng ok
1056,305838,r-54245526,LÊ THỊ CHUNG,5,Hiện tại sp xài ok
1057,305838,r-54206533,Trần Huyền Trang,4,"Phục vụ tốt, máy sử dụng tốt"
1058,305838,r-54130363,Nguyễn Việt Dũng,5,Sản phẩm tốt
1059,305838,r-54282435,NGUYỄN THỊ NGỌC,4,
1060,305838,r-54241961,Nguyễn Thị Hiếu,5,
1061,281633,r-54847265,Đặng thanh thiện,2,Máy mua mới 3 ngày vừa đơ vừa lag . Đổi hình nền cứ trở về mặc định
1062,281633,r-54811953,Bui Duy Canh,4,Bá chấy bù chét .. hết sẩy
1063,281633,r-54693882,Lê Hùng Cường,4,"Dùng lướt web, YouTube ok. Mấy ngày đầu chơi pugb cấu hình vừa đc. Mấy ngày sau lag ko chơi đc nữa. Pin dùng tương đương pin điện thoại, mức dùng như điện thoại thì đc 1 ngày"
1064,281633,r-54668872,Hoàng Thanh Phong,4,Ok
1065,281633,r-54652864,Lý Anh Phong,5,"Máy qua sử dụng nhưng dùng ngon, ram 3GB mở rộng thêm 2GB ảo xài tác vụ bình thường mượt, game chưa test, camera đủ dùng nghe gọi Zalo, kết nhất khoản màn hình 2K 90Hz + 1 tỷ màu.. Nói chung sản phẩm dùng lướt mạng, xem phim quá đã, mấy bạn nhân viên TGDD Nguyễn Văn Cừ-Cần Thơ quá oke♥️👍"
1066,281633,r-54647776,Nguyên Đức,4,"Dùng cũng tạm ổn mỗi tội bỏ chân cắm 3,5 thấy chán"
1067,281633,r-54615876,Cao Minh Thiện,5,Tốt trong tầm giá
1068,281633,r-54612976,Bùi Xuân Tưởng,1,Rất tệ. Phí tiền.
1069,281633,r-54543394,Nguyễn Văn Chiến,5,Tốt
1070,281633,r-54529726,Anh Tú,1,Vừa mới mua hôm nay mà máy vừa đơ vừa lag
1071,281633,r-54528263,Hoa ,5,Tuyệt vời ❤️
1072,281633,r-54496747,Phan Trần Hồng Thắm,5,"Đẹp, nét. Tốt trong tầm giá"
1073,281633,r-54496396,Hòa,2,"Máy chậm, thường bii treo.
Ko tích hợp với app Monkey Junior. Bị treo khi dùng app."
1074,281633,r-54247663,Võ Việt Vũ,5,"Sản phẩm tốt trong tầm giá , nên mua để sử dụng . Mua hàng TGDD rất nhiều lần , thái độ phục vụ của nhân viên thì không ở đâu bằng , ân cần , chu đáo và nhiệt tình ."
1075,281633,r-54181454,Lê Thị Minh Châu,5,Rất tốt
1076,281633,r-54114070,Lê Ngọc Chi,5,Good
1077,281633,r-54068258,Thắm,3,"Máy nó bị lag đang dùng ứng dụng nó cứ thoát ra thoát vào,có lúc bị đơ và đang coi ứng dụng nó thoát ra và đơ luôn"
1078,281633,r-54022178,Đặng Thành,5,Đẹp đẹp
1079,281633,r-53988105,Thịnh,5,Sản phẩm ổn nhé
1080,281633,r-53930631,Nguyen Van Huong,4,Máy tốt và đẹp
1081,281633,r-53817396,Phạm Văn Tá,4,Ổn
1082,281633,r-53592194,Toàn,5,"Pin trâu, loa hay.. tốt trong tầm giá."
1083,281633,r-53573748,Sơn,5,Máy sài Ok
1084,281633,r-53566745,Bùi Thị Bích Ngọc,5,"Rất tin tưởng vào sản phẩm của Xiaomi.
Mục đích mình mua chỉ giải trí đơn thuần như xem youtube, đọc tin tức, lâu lâu check file trên App WPS rất tốt. Màn hơi tối, phải chíu bóng khi để dưới ánh đèn nhà hay ánh sáng ngoài trời
Nhân viên nhiệt tình, hỗ trợ mua trả góp nhanh chóng"
1085,281633,r-53426405,Ngô Anh Dũng ,4,Sản phẩm tốt trong tầm giá cảm ứng mượt nói chung là ok
1086,281633,r-53320154,Chị Nhi,5,Ok
1087,281633,r-53063928,TRẦN THỊ CAO THÊM,5,Redmi pad sử dụng rất tốt và nhân viên chăm sóc khách hàng rất nhiệt tình ok xuất sắc
1088,281633,r-53057939,VƯƠNG THẾ ANH,5,Ok.
1089,281633,r-54457187,Phương,4,
1090,281633,r-54425128,Ngô Bách Kiên,5,
1091,281633,r-54379711,Anh Ty,5,
1092,281633,r-53803213,Quang Thanh,5,
1093,281633,r-53634552,Chử Cao Cường,3,
1094,281633,r-53323648,KHANH,5,
1095,281633,r-53288018,TRỊNH KHẮC TRUNG,5,
1096,291769,r-54877134,Phạm văn hanh,3,Máy sài xuống pin nhanhnóng như sắp nổ máysạc thì siêu lâu24h mới đầy pin.
1097,291769,r-54850462,Bùi Thị Loan,5,Sản phẩm thì chưa trải nghiệm nên chưa biết như thế nào cho 5sao vì bạn nhân viên quá nhiệt tình.
1098,291769,r-54849197,Trần Tấn Thiện,4,Máy giống mô tả nhìn đẹp chạy mượt.Nhưng sạc hơi lâu. Chả biết sao3 tiếng đồng hồ mà mới có từ 9% lên 29%
1099,291769,r-54768651,Nguyễn Hoàng Khánh,5,Mẫu mã đẹp máy pin trâu xem phim tẹt ga chơi game LQ hay PUPG khá OK nói chung máy phục vụ khá tốt
1100,291769,r-54767432,Nguyễn Thị Đoán ,5,"Sản phẩm Tốt, nhân viên phục vụ nhiệt tinh 👍"
1101,291769,r-54746260,Linh,5,Sản phẩm tốt trong tầm giá
1102,291769,r-54715485,Võ Đức Lợi,4,Ok vừa tầm
1103,291769,r-54674927,Hận,5,Rất OK trong tầm giá
1104,291769,r-54616705,Trần Thanh Phong,4,Xài sp tốt
1105,291769,r-54595462,Nguyễn Quang Vũ,4,Tạm thời thấy ổn. Xài thời gian rồi đánh giá thêm
1106,291769,r-54559835,Tượng,5,"Không biết mọi người sử dụng thế nào đã sử dụng gần 1 tháng rồi đánh giá 5 sao nha.
Đầu tiên máy nhẹ nhàng cầm mượt mà 
Cảm ứng nhảy mượt lắm.
CẤU HÌNH mạnh cân được tất cả game mobile.
Pin sạc 1h45p xài được trên 12 tiếng khi bật chế độ tiết kiệm PIN còn ko bật sẻ được gần 9 tiếng.
Bắt WiFi rất nhanh vs hút rất mạnh 
Mua nhu cầu giải trí cao nên rất ưng ý với cái sản phẩm Xiaomi để nhu cầu cao.
Mua máy kèm được tất cả phụ kiện theo máy ưuas tuyệt vời 
5 sao cho ae nào nên mua sản phẩm này."
1107,291769,r-54439230,Trần Tuấn Khải,5,Tốt..
1108,291769,r-54398201,C Hảo,5,Máy chạy ok lắm nha
1109,291769,r-54388735,Anh Tuấn,5,Máy tốt
1110,291769,r-54380534,Chị Hường,5,Rất hài lòng .chất lượng tốt so với giá thành
1111,291769,r-54376673,C Tuyến,4,Cảm ứng mượt mà
1112,291769,r-54252409,Nguyễn Xuân Thể,5,"Mua hàng cũ, giá tốt, cũ nhưng chỉ xước 1 vết nhẹ còn lại như mới. Phụ kiện sạc nhanh dùng OK.
Tablet sử dụng cho giải trí như coi phim, nghe nhạc rất ổn"
1113,291769,r-54182330,Tuấn,5,"ngon bổ rẻ, nv phục vụ nhiệt tình"
1114,291769,r-54113743,Trần Hữu Nhơn,4,Ok
1115,291769,r-54060026,Chị Thảo,4,Pin xài ok
1116,291769,r-53999663,Phạm minh điệp,5,❤️
1117,291769,r-53971575,Hoàng Công Toàn,3,dùng ok chạy mượt.chơi game bubg míc bật lúc được lúc không.không bật cảm biến con quay được.máy này chủ yêu xem fim là ok
1118,291769,r-53968650,Dương Hoài Nam,5,Tốt ạ
1119,291769,r-53938628,Sương Hồ,5,tốt
1120,291769,r-53872775,Đông,5,Tốt
1121,291769,r-53775300,Nhung,4,Tốt
1122,291769,r-53774741,Phạm Minh Lưu,4,Đang trải nghiệm
1123,291769,r-53754938,Bùi Thị Phương Chi,5,"Giao hàng nhanh, nhân viên giao hàng rất thân thiện, nhiệt tình. Hàng hóa đảm bảo chất lượng."
1124,291769,r-53742159,NGUYỄN THÁI SƠN,5,"Sp dùng tốt ,hợp giá tiền ,loa to"
1125,291769,r-53728142,Nguyễn Tuấn,5,Nhân viên nhiệt tình chu đáo sản phẩm máy đẹp... Lâu hết pin... Màng hình to.. Hình ảnh sắc nét..
1126,291769,r-53718972,Nguyễn Đức Tuấn,5,"Máy tốt, nhanh, đáp ứng tốt yêu cầu"
1127,291769,r-53699641,Lục cam quyền,1,"máy sử mua về sử dụng có 6h đã hư đã đem ra gửi bảo hành 10 ngày chưa thấy gọi lại xác nhận bảo hành đã xong chưa, nói chung mua lần này là lần cuối"
1128,291769,r-53699544,Khang,5,Tốt lắm ae ơi
1129,291769,r-53670411,Jonhnynguyen ,5,"Máy đẹp, dùng cho bé học tập rất hài lòng."
1130,291769,r-53606527,Nguyễn Vân Hưng,3,Máy không có Sim không ưng ý lắm
1131,291769,r-53582102,Nguyễn Linh,5,Dùng rất ok nhe pin ổn loa tốt.
1132,291769,r-53570032,Võ Thị Thu Vân,5,Xài ok
1133,291769,r-53550172,canh,4,okla nha dùng hơi dài khác các mẫu cũ thôi
1134,291769,r-53538103,Phạm Thu Thuỷ,5,Đội ngũ nhân viên bán hàng thân thiện nhiệt tình khách hàng dễ dàng tiếp cận sản phẩm để lựa chọn mua cho mình mặt hàng vừa ý. Cảm ơn các bạn!
1135,291769,r-53486796,Khánh,5,"Máy rất tốt, giá hợp lý
Hoàn thiện khung nhôm tinh xảo, đẹp hơn mong rất nhiều so với các dòng máy cùng tầm giá các hãng
Màn hình để sáng tối đa rất đẹp
Hệ thống còn hơi lag do phần mềm chưa tối ưu tốt, nhưng hoàn toàn ổn nếu dùng để giải trí, đọc báo
Không chơi game nên không đánh giá"
1136,291769,r-53459199,Linh,5,Phù hợp cho các bé
1137,291769,r-53388057,LOAN,4,Ok
1138,291769,r-53335073,PHÁT,4,Very Good!
1139,291769,r-53240373,DŨNG,5,Chắc do MIUI 13 chưa tối ưu hay sao á nên nó hay khựng khựng giựt lag lắm. Còn hàng TGDD thì yên tâm rồi
1140,291769,r-53213692,HIẾU,5,"Máy cân được mọi tựa game, có netflix đăng nhập vào được mà ko xem đc do ko hỗ trợ, pin dùng cả ngày mới sạc lại."
1141,291769,r-53086772,Lê phúc gia bảo,5,Tuyệt
1142,291769,r-53070306,Huy,5,"Máy đẹp, ổn, hợp giá tiền, mua cho bố mẹ dùng là vừa đẹp luôn"
1143,291769,r-52955065,TUẤN,4,Xài ok
1144,291769,r-52925715,Đặng Văn Tuyến,3,Khi sử dụng thấy máy cứ đầy rác bộ nhớ đệm quá nhiều
1145,291769,r-52909671,THẮNG,5,tốt
1146,291769,r-52866276,BÌNH,4,Rất ok
1147,291769,r-54953010,Nguyễn Thị Yến Nhi,4,
1148,291769,r-54846454,Hiếu,3,
1149,291769,r-54625869,Phạm Giàu,4,
1150,291769,r-54609713,TRẦN THỊ BÍCH TRÂM,5,
1151,291769,r-54574675,Dương Minh Luân,4,
1152,291769,r-54474241,Nguyễn Trương Đức Huy,4,
1153,291769,r-54150129,Phạm Thanh Hiếu,5,
1154,291769,r-54084550,Dương Tiến Dũng,4,
1155,291769,r-53774324,Anh Hiệu,4,
1156,291769,r-53724797,Lương Nhật Kha,5,
1157,291769,r-53673644,Nguyễn Thế Anh,5,
1158,291769,r-53639228,Phan Minh Vương,4,
1159,291769,r-53639004,PHAN THANH PHUONG,5,
1160,291769,r-53537735,Nguyễn Văn Hoàng,5,
1161,291769,r-53501631,Công ty TNHH Thương Mại ACS Việt Nam,5,
1162,291769,r-52900411,DŨNG,5,
1163,281633,r-54847265,Đặng thanh thiện,2,Máy mua mới 3 ngày vừa đơ vừa lag . Đổi hình nền cứ trở về mặc định
1164,281633,r-54811953,Bui Duy Canh,4,Bá chấy bù chét .. hết sẩy
1165,281633,r-54693882,Lê Hùng Cường,4,"Dùng lướt web, YouTube ok. Mấy ngày đầu chơi pugb cấu hình vừa đc. Mấy ngày sau lag ko chơi đc nữa. Pin dùng tương đương pin điện thoại, mức dùng như điện thoại thì đc 1 ngày"
1166,281633,r-54668872,Hoàng Thanh Phong,4,Ok
1167,281633,r-54652864,Lý Anh Phong,5,"Máy qua sử dụng nhưng dùng ngon, ram 3GB mở rộng thêm 2GB ảo xài tác vụ bình thường mượt, game chưa test, camera đủ dùng nghe gọi Zalo, kết nhất khoản màn hình 2K 90Hz + 1 tỷ màu.. Nói chung sản phẩm dùng lướt mạng, xem phim quá đã, mấy bạn nhân viên TGDD Nguyễn Văn Cừ-Cần Thơ quá oke♥️👍"
1168,281633,r-54647776,Nguyên Đức,4,"Dùng cũng tạm ổn mỗi tội bỏ chân cắm 3,5 thấy chán"
1169,281633,r-54615876,Cao Minh Thiện,5,Tốt trong tầm giá
1170,281633,r-54612976,Bùi Xuân Tưởng,1,Rất tệ. Phí tiền.
1171,281633,r-54543394,Nguyễn Văn Chiến,5,Tốt
1172,281633,r-54529726,Anh Tú,1,Vừa mới mua hôm nay mà máy vừa đơ vừa lag
1173,281633,r-54528263,Hoa ,5,Tuyệt vời ❤️
1174,281633,r-54496747,Phan Trần Hồng Thắm,5,"Đẹp, nét. Tốt trong tầm giá"
1175,281633,r-54496396,Hòa,2,"Máy chậm, thường bii treo.
Ko tích hợp với app Monkey Junior. Bị treo khi dùng app."
